COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,SEQ_NO,PAY_RECV_DT,PAY_RECV_AMT,PAY_REMARK,ENT_BY,ENT_DT
C,L00021/23-24,null,null,1,06/07/2023 00:00:00,1968828,null,128,06/07/2023 00:00:00
K,S0063/23-24,null,null,1,06/07/2023 00:00:00,21684240,null,128,06/07/2023 00:00:00
K,SMH0053/23-24,null,null,1,06/07/2023 00:00:00,8490974.26,null,128,06/07/2023 00:00:00
S,S0066/23-24,null,null,1,06/07/2023 00:00:00,8079178.28,null,128,06/07/2023 00:00:00
S,SMH0047/23-24,null,null,1,06/07/2023 00:00:00,3584676.41,null,128,06/07/2023 00:00:00
S,S0067/23-24,null,null,1,06/07/2023 00:00:00,12046831.35,null,128,06/07/2023 00:00:00
S,S0064/23-24,null,null,1,06/07/2023 00:00:00,197086457.6,null,128,06/07/2023 00:00:00
S,S0069/23-24,null,null,1,06/07/2023 00:00:00,21653858.01,null,128,06/07/2023 00:00:00
L,S0077/23-24,null,null,1,06/07/2023 00:00:00,60022655.64,null,128,06/07/2023 00:00:00
S,SMH0050/23-24,null,null,1,05/07/2023 00:00:00,44644111.7,null,128,05/07/2023 00:00:00
S,SMH0048/23-24,null,null,1,05/07/2023 00:00:00,11784858.34,null,128,05/07/2023 00:00:00
E,L00022/23-24,null,null,1,03/07/2023 00:00:00,195781107.2,null,128,03/07/2023 00:00:00
K,S0054/23-24,null,null,1,27/06/2023 00:00:00,16865520,null,128,27/06/2023 00:00:00
K,SMH0037/23-24,null,null,1,27/06/2023 00:00:00,3302603.5,null,128,27/06/2023 00:00:00
S,SMH0036/23-24,null,null,1,26/06/2023 00:00:00,8938966.86,null,128,26/06/2023 00:00:00
S,DMH012/23-24,null,null,1,26/06/2023 00:00:00,1329.73,null,128,26/06/2023 00:00:00
S,SMH0044/23-24,null,null,1,26/06/2023 00:00:00,19013899.48,null,128,26/06/2023 00:00:00
S,SMH0045/23-24,null,null,1,26/06/2023 00:00:00,12290516.2,null,128,26/06/2023 00:00:00
S,SMH0039/23-24,null,null,1,23/06/2023 00:00:00,2960715.98,null,128,23/06/2023 00:00:00
S,SMH0042/23-24,null,null,1,23/06/2023 00:00:00,252235661.67,null,128,23/06/2023 00:00:00
S,SMH0043/23-24,null,null,1,23/06/2023 00:00:00,161782478.86,null,128,23/06/2023 00:00:00
S,S0056/23-24,null,null,1,23/06/2023 00:00:00,105879446.23,null,128,23/06/2023 00:00:00
S,D001/23-24,null,null,1,23/06/2023 00:00:00,76.5,null,128,23/06/2023 00:00:00
S,DMH011/23-24,null,null,1,23/06/2023 00:00:00,30888.67,null,128,23/06/2023 00:00:00
S,SMH0040/23-24,null,null,1,23/06/2023 00:00:00,27329304.93,null,128,23/06/2023 00:00:00
L,SMH0041/23-24,null,null,1,22/06/2023 00:00:00,8557360.11,null,128,22/06/2023 00:00:00
S,S0058/23-24,null,null,1,21/06/2023 00:00:00,12063987.15,null,128,21/06/2023 00:00:00
S,S0059/23-24,null,null,1,21/06/2023 00:00:00,22496581.95,null,128,21/06/2023 00:00:00
S,S0055/23-24,null,null,1,21/06/2023 00:00:00,168148611.4,null,128,21/06/2023 00:00:00
S,S0057/23-24,null,null,1,21/06/2023 00:00:00,8058721.48,null,128,21/06/2023 00:00:00
S,S0060/23-24,null,null,1,20/06/2023 00:00:00,4965953.41,null,128,20/06/2023 00:00:00
C,L00019/23-24,null,null,1,20/06/2023 00:00:00,113442830.1,null,128,20/06/2023 00:00:00
B,L00020/23-24,null,null,1,20/06/2023 00:00:00,13869325.68,null,128,20/06/2023 00:00:00
S,S0061/23-24,null,null,1,20/06/2023 00:00:00,51356646.03,null,128,20/06/2023 00:00:00
S,SMH0038/23-24,null,null,1,20/06/2023 00:00:00,39555784.59,null,128,20/06/2023 00:00:00
S,S0053/23-24,null,null,1,19/06/2023 00:00:00,6360868.76,null,128,19/06/2023 00:00:00
S,SMH0031/23-24,null,null,1,15/06/2023 00:00:00,60266905.97,null,128,15/06/2023 00:00:00
S,SMH0021/23-24,null,null,1,15/06/2023 00:00:00,56720323.17,null,128,15/06/2023 00:00:00
S,SMH0032/23-24,null,null,1,13/06/2023 00:00:00,31257145.34,null,128,13/06/2023 00:00:00
S,DMH009/23-24,null,null,1,13/06/2023 00:00:00,726.15,null,128,13/06/2023 00:00:00
B,L00018/23-24,null,null,1,12/06/2023 00:00:00,416671.02,null,128,12/06/2023 00:00:00
C,L00017/23-24,null,null,1,12/06/2023 00:00:00,9628452.22,null,128,12/06/2023 00:00:00
L,S0045/23-24,null,null,1,12/06/2023 00:00:00,53485399.22,null,128,12/06/2023 00:00:00
C,L00016/23-24,null,null,1,09/06/2023 00:00:00,1420426,null,128,09/06/2023 00:00:00
C,L00013/23-24,null,null,1,09/06/2023 00:00:00,216344951.04,null,128,09/06/2023 00:00:00
S,S0041/23-24,null,null,1,09/06/2023 00:00:00,137228482.17,null,128,09/06/2023 00:00:00
K,S0042/23-24,null,null,1,08/06/2023 00:00:00,13887625,null,128,08/06/2023 00:00:00
C,L00014/23-24,null,null,1,08/06/2023 00:00:00,134277710.1,null,128,08/06/2023 00:00:00
B,L00015/23-24,null,null,1,08/06/2023 00:00:00,10234795.02,null,128,08/06/2023 00:00:00
C,L00011/23-24,null,null,1,08/06/2023 00:00:00,2444714,null,128,08/06/2023 00:00:00
S,S0043/23-24,null,null,1,08/06/2023 00:00:00,214903211.46,null,128,08/06/2023 00:00:00
L,S0046/23-24,null,null,1,08/06/2023 00:00:00,482512136.79,null,128,08/06/2023 00:00:00
L,S0044/23-24,null,null,1,08/06/2023 00:00:00,81158414.59,null,128,08/06/2023 00:00:00
L,SMH0034/23-24,null,null,1,08/06/2023 00:00:00,9189929.11,null,128,08/06/2023 00:00:00
S,SMH0029/23-24,null,null,1,08/06/2023 00:00:00,35506865.38,null,128,08/06/2023 00:00:00
S,SMH0030/23-24,null,null,1,08/06/2023 00:00:00,143783657.6,null,128,08/06/2023 00:00:00
S,S0048/23-24,null,null,1,08/06/2023 00:00:00,33845003.62,null,128,08/06/2023 00:00:00
S,S0049/23-24,null,null,1,08/06/2023 00:00:00,9567798.44,null,128,08/06/2023 00:00:00
S,S0050/23-24,null,null,1,08/06/2023 00:00:00,11515711.72,null,128,08/06/2023 00:00:00
S,S0040/23-24,null,null,1,08/06/2023 00:00:00,142497846.32,null,128,08/06/2023 00:00:00
S,S0051/23-24,null,null,1,08/06/2023 00:00:00,10545944.52,null,128,08/06/2023 00:00:00
S,S0047/23-24,null,null,1,08/06/2023 00:00:00,5815128.06,null,128,08/06/2023 00:00:00
S,S0052/23-24,null,null,1,08/06/2023 00:00:00,24218451.41,null,128,08/06/2023 00:00:00
L,SMH0035/23-24,null,null,1,08/06/2023 00:00:00,26910307.79,null,128,08/06/2023 00:00:00
S,SMH0033/23-24,null,null,1,08/06/2023 00:00:00,3947388.45,null,128,08/06/2023 00:00:00
L,DMH008/23-24,null,null,1,08/06/2023 00:00:00,457619.25,null,128,08/06/2023 00:00:00
S,SMH0022/23-24,null,null,1,31/05/2023 00:00:00,9704533.17,null,128,31/05/2023 00:00:00
B,L00012/23-24,null,null,1,31/05/2023 00:00:00,23906661.18,null,128,31/05/2023 00:00:00
S,DMH007/23-24,null,null,1,31/05/2023 00:00:00,9995.71,null,128,31/05/2023 00:00:00
S,SMH0023/23-24,null,null,1,31/05/2023 00:00:00,8014055.22,null,128,31/05/2023 00:00:00
S,S0072/22-23,null,null,2,30/05/2023 00:00:00,2125.41,null,128,30/05/2023 00:00:00
S,S0210/22-23,null,null,2,30/05/2023 00:00:00,1493.69,null,128,30/05/2023 00:00:00
S,S0222/22-23,null,null,2,30/05/2023 00:00:00,1596.37,null,128,30/05/2023 00:00:00
S,S0058/22-23,null,null,2,30/05/2023 00:00:00,2266.53,null,128,30/05/2023 00:00:00
S,S0225/22-23,null,null,2,30/05/2023 00:00:00,1491.31,null,128,30/05/2023 00:00:00
S,S0078/22-23,null,null,2,30/05/2023 00:00:00,2152.73,null,128,30/05/2023 00:00:00
S,S0225/22-23,null,null,3,30/05/2023 00:00:00,76220.52,null,128,30/05/2023 00:00:00
S,S0050/22-23,null,null,2,30/05/2023 00:00:00,2169.77,null,128,30/05/2023 00:00:00
L,SMH0020/23-24,null,null,1,29/05/2023 00:00:00,18142715,null,128,29/05/2023 00:00:00
E,L00003/23-24,null,null,1,26/05/2023 00:00:00,195495104,null,164,26/05/2023 00:00:00
E,L00176/22-23,null,null,1,26/05/2023 00:00:00,196639116.8,null,164,26/05/2023 00:00:00
E,L00009/23-24,null,null,1,26/05/2023 00:00:00,9550311.58,null,164,26/05/2023 00:00:00
L,S0031/23-24,null,null,1,25/05/2023 00:00:00,49868938.9,null,164,25/05/2023 00:00:00
S,SMH0027/23-24,null,null,1,24/05/2023 00:00:00,170278652.64,null,164,24/05/2023 00:00:00
S,SMH0026/23-24,null,null,1,24/05/2023 00:00:00,77837907.24,null,164,24/05/2023 00:00:00
S,S0029/23-24,null,null,1,23/05/2023 00:00:00,263954357.7,null,164,23/05/2023 00:00:00
S,DMH004/23-24,null,null,1,23/05/2023 00:00:00,847.9,null,164,23/05/2023 00:00:00
S,S0030/23-24,null,null,1,22/05/2023 00:00:00,200191682.57,null,164,22/05/2023 00:00:00
S,S0035/23-24,null,null,1,22/05/2023 00:00:00,5419694.13,null,164,22/05/2023 00:00:00
S,S0037/23-24,null,null,1,22/05/2023 00:00:00,22942820.45,null,164,22/05/2023 00:00:00
S,S0036/23-24,null,null,1,22/05/2023 00:00:00,56071608.71,null,164,22/05/2023 00:00:00
C,L00010/23-24,null,null,1,22/05/2023 00:00:00,53843742.84,null,164,22/05/2023 00:00:00
L,SMH0025/23-24,null,null,1,22/05/2023 00:00:00,8564507.27,null,164,22/05/2023 00:00:00
L,S0032/23-24,null,null,1,22/05/2023 00:00:00,345529531.89,null,164,22/05/2023 00:00:00
S,S0038/23-24,null,null,1,22/05/2023 00:00:00,22916917.27,null,164,22/05/2023 00:00:00
L,S0039/23-24,null,null,1,22/05/2023 00:00:00,56747550.86,null,164,22/05/2023 00:00:00
L,SMH0028/23-24,null,null,1,19/05/2023 00:00:00,24639133.96,null,128,19/05/2023 00:00:00
S,S0033/23-24,null,null,1,19/05/2023 00:00:00,8585951.79,null,128,19/05/2023 00:00:00
S,S0034/23-24,null,null,1,19/05/2023 00:00:00,8925118.84,null,128,19/05/2023 00:00:00
S,SMH0024/23-24,null,null,1,18/05/2023 00:00:00,9252378.78,null,128,18/05/2023 00:00:00
C,L00008/23-24,null,null,1,18/05/2023 00:00:00,2324196,null,128,18/05/2023 00:00:00
S,SMH0013/23-24,null,null,1,16/05/2023 00:00:00,26315324.48,null,128,16/05/2023 00:00:00
S,SMH0019/23-24,null,null,1,15/05/2023 00:00:00,58195.7,null,128,15/05/2023 00:00:00
S,SMH0018/23-24,null,null,1,15/05/2023 00:00:00,112378417.71,null,128,15/05/2023 00:00:00
K,S0014/23-24,null,null,1,12/05/2023 00:00:00,240990057.6,null,128,12/05/2023 00:00:00
S,DMH005/23-24,null,null,1,09/05/2023 00:00:00,7473.68,null,128,09/05/2023 00:00:00
L,SMH0014/23-24,null,null,1,09/05/2023 00:00:00,8516519.1,null,128,09/05/2023 00:00:00
B,L00005/23-24,null,null,1,09/05/2023 00:00:00,1265160.88,null,128,09/05/2023 00:00:00
S,S0022/23-24,null,null,1,08/05/2023 00:00:00,79778844.27,null,128,08/05/2023 00:00:00
S,S0015/23-24,null,null,1,08/05/2023 00:00:00,427374245.26,null,128,08/05/2023 00:00:00
S,S0016/23-24,null,null,1,08/05/2023 00:00:00,290605425.63,null,128,08/05/2023 00:00:00
S,S0025/23-24,null,null,1,08/05/2023 00:00:00,8881915.35,null,128,08/05/2023 00:00:00
L,SMH0017/23-24,null,null,1,08/05/2023 00:00:00,64471584.29,null,128,08/05/2023 00:00:00
S,SMH0016/23-24,null,null,1,08/05/2023 00:00:00,18311639.74,null,128,08/05/2023 00:00:00
L,S0017/23-24,null,null,1,08/05/2023 00:00:00,145394365.03,null,128,08/05/2023 00:00:00
L,S0021/23-24,null,null,1,08/05/2023 00:00:00,968806905.32,null,128,08/05/2023 00:00:00
L,S0019/23-24,null,null,1,08/05/2023 00:00:00,92393089.13,null,128,08/05/2023 00:00:00
B,L00006/23-24,null,null,1,08/05/2023 00:00:00,80976.86,null,128,08/05/2023 00:00:00
C,L00007/23-24,null,null,1,08/05/2023 00:00:00,36684375.36,null,128,08/05/2023 00:00:00
L,S0018/23-24,null,null,1,08/05/2023 00:00:00,248341019.81,null,128,08/05/2023 00:00:00
S,S0028/23-24,null,null,1,05/05/2023 00:00:00,18695645.97,null,128,05/05/2023 00:00:00
S,S0024/23-24,null,null,1,05/05/2023 00:00:00,13004050.88,null,128,05/05/2023 00:00:00
S,SMH0012/23-24,null,null,1,05/05/2023 00:00:00,134832674.9,null,128,05/05/2023 00:00:00
S,S0026/23-24,null,null,1,05/05/2023 00:00:00,4850662.52,null,128,05/05/2023 00:00:00
S,SMH0010/23-24,null,null,1,05/05/2023 00:00:00,92310160.38,null,128,05/05/2023 00:00:00
S,S0027/23-24,null,null,1,05/05/2023 00:00:00,23210311.64,null,128,05/05/2023 00:00:00
S,S0023/23-24,null,null,1,05/05/2023 00:00:00,699142.52,null,128,05/05/2023 00:00:00
L,S0020/23-24,null,null,1,05/05/2023 00:00:00,24805866.71,null,128,05/05/2023 00:00:00
S,SMH0011/23-24,null,null,1,05/05/2023 00:00:00,19948969.61,null,128,05/05/2023 00:00:00
S,SMH0015/23-24,null,null,1,05/05/2023 00:00:00,3086757.52,null,128,05/05/2023 00:00:00
S,S0012/23-24,null,null,1,01/05/2023 00:00:00,329854442.45,null,128,01/05/2023 00:00:00
S,S0013/23-24,null,null,1,01/05/2023 00:00:00,108497071.46,null,128,01/05/2023 00:00:00
B,L00004/23-24,null,null,1,26/04/2023 00:00:00,8167574.74,null,128,26/04/2023 00:00:00
L,S0008/23-24,null,null,1,25/04/2023 00:00:00,185601237.99,null,128,25/04/2023 00:00:00
S,SMH0002/23-24,null,null,1,25/04/2023 00:00:00,33552409.56,null,128,25/04/2023 00:00:00
S,DMH001/23-24,null,null,1,25/04/2023 00:00:00,2104.84,null,128,25/04/2023 00:00:00
L,SMH0005/23-24,null,null,1,25/04/2023 00:00:00,8542044.72,null,128,25/04/2023 00:00:00
L,S0009/23-24,null,null,1,25/04/2023 00:00:00,760047212.93,null,128,25/04/2023 00:00:00
L,S0001/23-24,null,null,1,24/04/2023 00:00:00,226770113.66,null,128,24/04/2023 00:00:00
S,SMH0009/23-24,null,null,1,24/04/2023 00:00:00,118583144.82,null,128,24/04/2023 00:00:00
S,S0010/23-24,null,null,1,24/04/2023 00:00:00,79894680.44,null,128,24/04/2023 00:00:00
S,S0004/23-24,null,null,1,24/04/2023 00:00:00,8905022.15,null,128,24/04/2023 00:00:00
S,SMH0004/23-24,null,null,1,24/04/2023 00:00:00,105310586.21,null,128,24/04/2023 00:00:00
S,SMH0003/23-24,null,null,1,24/04/2023 00:00:00,142337961.48,null,128,24/04/2023 00:00:00
L,S0002/23-24,null,null,1,24/04/2023 00:00:00,134421924.42,null,128,24/04/2023 00:00:00
S,SMH0006/23-24,null,null,1,21/04/2023 00:00:00,3095671.23,null,128,21/04/2023 00:00:00
S,S0006/23-24,null,null,1,21/04/2023 00:00:00,13240435.43,null,128,21/04/2023 00:00:00
L,S0003/23-24,null,null,1,21/04/2023 00:00:00,87059953.49,null,128,21/04/2023 00:00:00
L,SMH0007/23-24,null,null,1,21/04/2023 00:00:00,64969235.69,null,128,21/04/2023 00:00:00
S,S0005/23-24,null,null,1,21/04/2023 00:00:00,701181.83,null,128,21/04/2023 00:00:00
S,DMH003/23-24,null,null,1,21/04/2023 00:00:00,2532.77,null,128,21/04/2023 00:00:00
S,S0007/23-24,null,null,1,21/04/2023 00:00:00,4865057.31,null,128,21/04/2023 00:00:00
C,L00002/23-24,null,null,1,21/04/2023 00:00:00,57935002.32,null,128,21/04/2023 00:00:00
S,DMH002/23-24,null,null,1,21/04/2023 00:00:00,1383.29,null,128,21/04/2023 00:00:00
S,SMH0008/23-24,null,null,1,21/04/2023 00:00:00,13766090.91,null,128,21/04/2023 00:00:00
S,SMH0001/23-24,null,null,1,19/04/2023 00:00:00,587776.1,null,128,19/04/2023 00:00:00
K,S0011/23-24,null,null,1,19/04/2023 00:00:00,244246680,null,128,19/04/2023 00:00:00
B,L00001/23-24,null,null,1,19/04/2023 00:00:00,37648227.62,null,128,19/04/2023 00:00:00
K,SMH0203/22-23,null,null,1,17/04/2023 00:00:00,188174815.99,null,128,17/04/2023 00:00:00
E,L00183/22-23,null,null,1,17/04/2023 00:00:00,12503689.27,null,128,17/04/2023 00:00:00
K,SMH0204/22-23,null,null,1,17/04/2023 00:00:00,9449528.8,null,128,17/04/2023 00:00:00
C,L00184/22-23,null,null,1,14/04/2023 00:00:00,40317279.44,null,128,14/04/2023 00:00:00
S,DMH008/22-23,null,null,1,14/04/2023 00:00:00,35827.43,null,128,14/04/2023 00:00:00
L,SMH0202/22-23,null,null,1,12/04/2023 00:00:00,9107099.91,null,128,12/04/2023 00:00:00
S,SMH0199/22-23,null,null,1,12/04/2023 00:00:00,3306591.4,null,128,12/04/2023 00:00:00
S,DMH030/22-23,null,null,1,12/04/2023 00:00:00,432.18,null,128,12/04/2023 00:00:00
S,DMH032/22-23,null,null,1,11/04/2023 00:00:00,3324.7,null,128,11/04/2023 00:00:00
S,S0288/22-23,null,null,1,11/04/2023 00:00:00,178118096.1,null,128,11/04/2023 00:00:00
S,SMH0201/22-23,null,null,1,11/04/2023 00:00:00,34831546.04,null,128,11/04/2023 00:00:00
L,S0293/22-23,null,null,1,11/04/2023 00:00:00,23012143.52,null,128,11/04/2023 00:00:00
L,S0295/22-23,null,null,1,11/04/2023 00:00:00,207898715.37,null,128,11/04/2023 00:00:00
L,S0297/22-23,null,null,1,11/04/2023 00:00:00,143452832.1,null,128,11/04/2023 00:00:00
L,S0298/22-23,null,null,1,11/04/2023 00:00:00,7375392,null,128,11/04/2023 00:00:00
L,S0294/22-23,null,null,1,11/04/2023 00:00:00,23012143.52,null,128,11/04/2023 00:00:00
L,S0292/22-23,null,null,1,11/04/2023 00:00:00,444240360.75,null,128,11/04/2023 00:00:00
L,S0296/22-23,null,null,1,11/04/2023 00:00:00,720630819.95,null,128,11/04/2023 00:00:00
S,DMH029/22-23,null,null,1,10/04/2023 00:00:00,186654.01,null,128,10/04/2023 00:00:00
C,L00185/22-23,null,null,1,10/04/2023 00:00:00,122337794.48,null,128,10/04/2023 00:00:00
S,SMH0192/22-23,null,null,1,10/04/2023 00:00:00,77554048.69,null,128,10/04/2023 00:00:00
S,SMH0193/22-23,null,null,1,10/04/2023 00:00:00,27532153.38,null,128,10/04/2023 00:00:00
S,S0284/22-23,null,null,1,10/04/2023 00:00:00,85409323.76,null,128,10/04/2023 00:00:00
S,SMH0196/22-23,null,null,1,10/04/2023 00:00:00,7692244.22,null,128,10/04/2023 00:00:00
S,SMH0200/22-23,null,null,1,10/04/2023 00:00:00,22964067.04,null,128,10/04/2023 00:00:00
S,SMH0195/22-23,null,null,1,10/04/2023 00:00:00,25487123.46,null,128,10/04/2023 00:00:00
S,DMH031/22-23,null,null,1,10/04/2023 00:00:00,191073.38,null,128,10/04/2023 00:00:00
S,SMH0194/22-23,null,null,1,10/04/2023 00:00:00,61649379.83,null,128,10/04/2023 00:00:00
S,SMH0197/22-23,null,null,1,06/04/2023 00:00:00,2123908.28,null,128,06/04/2023 00:00:00
S,DMH033/22-23,null,null,1,06/04/2023 00:00:00,74613.36,null,128,06/04/2023 00:00:00
S,SMH0198/22-23,null,null,1,06/04/2023 00:00:00,15333716.68,null,128,06/04/2023 00:00:00
S,S0286/22-23,null,null,1,06/04/2023 00:00:00,1245876.79,null,128,06/04/2023 00:00:00
S,S0287/22-23,null,null,1,06/04/2023 00:00:00,2491753.57,null,128,06/04/2023 00:00:00
S,S0291/22-23,null,null,1,06/04/2023 00:00:00,5121366.91,null,128,06/04/2023 00:00:00
S,S0290/22-23,null,null,1,06/04/2023 00:00:00,13514851.81,null,128,06/04/2023 00:00:00
S,S0283/22-23,null,null,1,06/04/2023 00:00:00,9700432.72,null,128,06/04/2023 00:00:00
S,S0285/22-23,null,null,1,06/04/2023 00:00:00,1245876.79,null,128,06/04/2023 00:00:00
S,S0289/22-23,null,null,1,05/04/2023 00:00:00,1036881.35,null,128,05/04/2023 00:00:00
L,S0282/22-23,null,null,1,03/04/2023 00:00:00,21842653.93,null,128,03/04/2023 00:00:00
S,DMH027/22-23,null,null,1,30/03/2023 00:00:00,18.36,null,128,30/03/2023 00:00:00
S,SMH0181/22-23,null,null,1,28/03/2023 00:00:00,34532127.4,null,164,28/03/2023 00:00:00
L,S0281/22-23,null,null,1,24/03/2023 00:00:00,6135925.74,null,164,24/03/2023 00:00:00
S,DMH026/22-23,null,null,1,24/03/2023 00:00:00,9050.05,null,164,24/03/2023 00:00:00
L,S0280/22-23,null,null,1,24/03/2023 00:00:00,33014139.92,null,164,24/03/2023 00:00:00
C,L00179/22-23,null,null,1,24/03/2023 00:00:00,175361726.24,null,164,24/03/2023 00:00:00
L,S0278/22-23,null,null,1,22/03/2023 00:00:00,337423662.27,null,164,22/03/2023 00:00:00
L,S0266/22-23,null,null,1,22/03/2023 00:00:00,169532307.04,null,164,22/03/2023 00:00:00
S,S0265/22-23,null,null,1,22/03/2023 00:00:00,167392278.4,null,164,22/03/2023 00:00:00
L,S0277/22-23,null,null,1,22/03/2023 00:00:00,676395790.56,null,164,22/03/2023 00:00:00
L,S0275/22-23,null,null,1,22/03/2023 00:00:00,403212006.06,null,164,22/03/2023 00:00:00
L,S0276/22-23,null,null,1,22/03/2023 00:00:00,303374938.28,null,164,22/03/2023 00:00:00
L,S0279/22-23,null,null,1,22/03/2023 00:00:00,686649699.91,null,164,22/03/2023 00:00:00
L,S0267/22-23,null,null,1,22/03/2023 00:00:00,169532307.04,null,164,22/03/2023 00:00:00
L,SMH0190/22-23,null,null,1,22/03/2023 00:00:00,8558326.67,null,164,22/03/2023 00:00:00
S,S0269/22-23,null,null,1,21/03/2023 00:00:00,12839641.81,null,164,21/03/2023 00:00:00
S,SMH0184/22-23,null,null,1,21/03/2023 00:00:00,87831696.76,null,164,21/03/2023 00:00:00
S,SMH0183/22-23,null,null,1,21/03/2023 00:00:00,73404541.17,null,164,21/03/2023 00:00:00
S,D028/22-23,null,null,1,21/03/2023 00:00:00,713506.15,null,164,21/03/2023 00:00:00
S,S0268/22-23,null,null,1,21/03/2023 00:00:00,8403328.98,null,164,21/03/2023 00:00:00
S,S0274/22-23,null,null,1,21/03/2023 00:00:00,5347552.57,null,164,21/03/2023 00:00:00
S,SMH0186/22-23,null,null,1,21/03/2023 00:00:00,267569513.01,null,164,21/03/2023 00:00:00
S,S0273/22-23,null,null,1,21/03/2023 00:00:00,909418.34,null,164,21/03/2023 00:00:00
C,L00182/22-23,null,null,1,21/03/2023 00:00:00,1335975.52,null,128,21/03/2023 00:00:00
B,L00181/22-23,null,null,1,21/03/2023 00:00:00,3680332,null,128,21/03/2023 00:00:00
C,L00180/22-23,null,null,1,21/03/2023 00:00:00,71468827.78,null,128,21/03/2023 00:00:00
C,L00177/22-23,null,null,1,21/03/2023 00:00:00,1295104,null,128,21/03/2023 00:00:00
S,SMH0189/22-23,null,null,1,21/03/2023 00:00:00,19431786.03,null,164,21/03/2023 00:00:00
S,S0272/22-23,null,null,1,21/03/2023 00:00:00,80294453.64,null,164,21/03/2023 00:00:00
S,S0270/22-23,null,null,1,20/03/2023 00:00:00,1170853.27,null,128,20/03/2023 00:00:00
S,SMH0191/22-23,null,null,1,20/03/2023 00:00:00,7211478.96,null,164,20/03/2023 00:00:00
S,DMH025/22-23,null,null,1,20/03/2023 00:00:00,142373.81,null,164,20/03/2023 00:00:00
S,SMH0182/22-23,null,null,1,20/03/2023 00:00:00,20434219.86,null,164,20/03/2023 00:00:00
S,DMH028/22-23,null,null,1,20/03/2023 00:00:00,771.75,null,128,20/03/2023 00:00:00
S,S0271/22-23,null,null,1,20/03/2023 00:00:00,2341706.52,null,128,20/03/2023 00:00:00
S,SMH0188/22-23,null,null,1,20/03/2023 00:00:00,4416873.81,null,164,20/03/2023 00:00:00
S,SMH0185/22-23,null,null,1,20/03/2023 00:00:00,15471339.11,null,128,20/03/2023 00:00:00
S,SMH0187/22-23,null,null,1,20/03/2023 00:00:00,10245207.75,null,164,20/03/2023 00:00:00
C,L00178/22-23,null,null,1,20/03/2023 00:00:00,3720144,null,164,20/03/2023 00:00:00
S,DMH024/22-23,null,null,1,20/03/2023 00:00:00,3191.97,null,164,20/03/2023 00:00:00
L,S0263/22-23,null,null,1,17/03/2023 00:00:00,99700557.27,null,128,17/03/2023 00:00:00
L,S0264/22-23,null,null,1,17/03/2023 00:00:00,91142510.3,null,128,17/03/2023 00:00:00
S,SMH0177/22-23,null,null,1,14/03/2023 00:00:00,33125061.88,null,128,14/03/2023 00:00:00
S,S0260/22-23,null,null,1,14/03/2023 00:00:00,1263975.47,null,128,14/03/2023 00:00:00
S,DMH020/22-23,null,null,1,14/03/2023 00:00:00,8488.22,null,128,14/03/2023 00:00:00
L,S0261/22-23,null,null,1,14/03/2023 00:00:00,98556818.02,null,128,14/03/2023 00:00:00
L,S0262/22-23,null,null,1,14/03/2023 00:00:00,56402309.4,null,128,14/03/2023 00:00:00
S,SMH0176/22-23,null,null,1,13/03/2023 00:00:00,21359850.38,null,128,13/03/2023 00:00:00
L,SMH0174/22-23,null,null,1,13/03/2023 00:00:00,201641001.52,null,128,13/03/2023 00:00:00
L,SMH0173/22-23,null,null,1,13/03/2023 00:00:00,7450842.22,null,128,13/03/2023 00:00:00
S,DMH021/22-23,null,null,1,13/03/2023 00:00:00,20624.25,null,128,13/03/2023 00:00:00
L,S0250/22-23,null,null,1,07/03/2023 00:00:00,382351452.28,null,128,07/03/2023 00:00:00
L,S0253/22-23,null,null,1,07/03/2023 00:00:00,404459762.79,null,128,07/03/2023 00:00:00
L,S0249/22-23,null,null,1,07/03/2023 00:00:00,268804774.78,null,128,07/03/2023 00:00:00
L,S0252/22-23,null,null,1,07/03/2023 00:00:00,86282734.55,null,128,07/03/2023 00:00:00
