COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,RATE_UNIT,TRANSPORT_RATE,POSITIVE_IMB_RATE,NEGETIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,DEFICIENCY_QTY,SIP_PAY_RATE,DEFICIENCY_AMT,TRANSMISSION_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT,PARKING_QTY,PARKING_RATE,PARKING_AMT
PipeInfra,18-1-29-18-1801-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200461,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,4,null,null,null,1,4,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,0,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-23-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203973,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,2164,null,null,null,1,2164,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,.97,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-26-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203469,15/12/202400:00:00,1,01/12/2024 00:00:00,15/12/2024 00:00:00,20/12/202400:00:00,,null,null,null,1,null,null,null,null,678191,null,null,null,1,678191,null,null,null,null,null,null,null,null,Y,6,17/12/202400:00:00,Y,6,17/12/202400:00:00,Y,46,18/12/202400:00:00,219,17/12/202400:00:00,2024-2025,O,219,17/12/202400:00:00,null,null,null,null,null,null,null,null,302.76,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-28-18-1801-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200366,30/11/202400:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/202400:00:00,,null,null,null,1,null,null,null,null,1213808,null,null,null,1,1213808,null,null,null,null,null,null,null,null,Y,6,03/12/202400:00:00,Y,6,03/12/202400:00:00,Y,46,04/12/202400:00:00,219,03/12/202400:00:00,2024-2025,O,219,03/12/202400:00:00,null,null,null,null,null,null,null,null,541.88,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203228,30/11/202400:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/202400:00:00,,null,null,null,1,null,null,null,null,884019,null,null,null,1,884019,null,null,null,null,null,null,null,null,Y,6,03/12/202400:00:00,Y,6,03/12/202400:00:00,Y,46,04/12/202400:00:00,219,03/12/202400:00:00,2024-2025,O,219,03/12/202400:00:00,null,null,null,null,null,null,null,null,394.65,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-29-18-1801-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200357,30/11/202400:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/202400:00:00,,null,null,null,1,null,null,null,null,210924,null,null,null,1,210924,null,null,null,null,null,null,null,null,Y,6,04/12/202400:00:00,Y,6,04/12/202400:00:00,Y,46,04/12/202400:00:00,219,04/12/202400:00:00,2024-2025,O,219,04/12/202400:00:00,null,null,null,null,null,null,null,null,94.16,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-28-18-1801-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200459,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,45438,null,null,null,1,45438,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,20.28,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-26-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203179,30/11/202400:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/202400:00:00,,null,null,null,1,null,null,null,null,335300,null,null,null,1,335300,null,null,null,null,null,null,null,null,Y,6,03/12/202400:00:00,Y,6,03/12/202400:00:00,Y,46,04/12/202400:00:00,219,03/12/202400:00:00,2024-2025,O,219,03/12/202400:00:00,null,null,null,null,null,null,null,null,149.69,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203377,15/12/202400:00:00,1,01/12/2024 00:00:00,15/12/2024 00:00:00,20/12/202400:00:00,,null,null,null,1,null,null,null,null,900966,null,null,null,1,900966,null,null,null,null,null,null,null,null,Y,6,17/12/202400:00:00,Y,6,17/12/202400:00:00,Y,46,18/12/202400:00:00,219,17/12/202400:00:00,2024-2025,O,219,17/12/202400:00:00,null,null,null,null,null,null,null,null,402.22,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203468,15/12/202400:00:00,1,01/12/2024 00:00:00,15/12/2024 00:00:00,20/12/202400:00:00,,null,null,null,1,null,null,null,null,24867527,null,null,null,1,24867527,null,null,null,null,null,null,null,null,Y,6,17/12/202400:00:00,Y,6,17/12/202400:00:00,Y,46,18/12/202400:00:00,219,17/12/202400:00:00,2024-2025,O,219,17/12/202400:00:00,null,null,null,null,null,null,null,null,11101.57,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203612,31/12/202400:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/202500:00:00,,null,null,null,1,null,null,null,null,1050332,null,null,null,1,1050332,null,null,null,null,null,null,null,null,Y,6,03/01/202500:00:00,Y,6,03/01/202500:00:00,Y,46,06/01/202500:00:00,219,03/01/202500:00:00,2024-2025,O,219,03/01/202500:00:00,null,null,null,null,null,null,null,null,468.9,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203699,31/12/202400:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/202500:00:00,,null,null,null,1,null,null,null,null,27123095,null,null,null,1,27123095,null,null,null,null,null,null,null,null,Y,6,03/01/202500:00:00,Y,6,03/01/202500:00:00,Y,46,06/01/202500:00:00,219,03/01/202500:00:00,2024-2025,O,219,03/01/202500:00:00,null,null,null,null,null,null,null,null,12108.52,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-28-18-1801-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200497,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,,null,null,null,1,null,null,null,null,943314,null,null,null,1,943314,null,null,null,null,null,null,null,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,Y,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,null,null,null,null,null,null,421.12,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-30-18-1801-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200498,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,,null,null,null,1,null,null,null,null,301295,null,null,null,1,301295,null,null,null,null,null,null,null,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,Y,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,null,null,null,null,null,null,134.51,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-25-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200358,30/11/202400:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/202400:00:00,,null,null,null,1,null,null,null,null,509867,null,null,null,1,509867,null,null,null,null,null,null,null,null,Y,6,03/12/202400:00:00,Y,6,03/12/202400:00:00,Y,46,04/12/202400:00:00,219,03/12/202400:00:00,2024-2025,O,219,03/12/202400:00:00,null,null,null,null,null,null,null,null,227.62,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-29-18-1801-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200396,15/12/202400:00:00,1,01/12/2024 00:00:00,15/12/2024 00:00:00,20/12/202400:00:00,,null,null,null,1,null,null,null,null,256880,null,null,null,1,256880,null,null,null,null,null,null,null,null,Y,6,17/12/202400:00:00,Y,6,17/12/202400:00:00,Y,46,18/12/202400:00:00,219,17/12/202400:00:00,2024-2025,O,219,17/12/202400:00:00,null,null,null,null,null,null,null,null,114.68,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-25-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200397,15/12/202400:00:00,1,01/12/2024 00:00:00,15/12/2024 00:00:00,20/12/202400:00:00,,null,null,null,1,null,null,null,null,366223,null,null,null,1,366223,null,null,null,null,null,null,null,null,Y,6,17/12/202400:00:00,Y,6,17/12/202400:00:00,Y,46,18/12/202400:00:00,219,17/12/202400:00:00,2024-2025,O,219,17/12/202400:00:00,null,null,null,null,null,null,null,null,163.49,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203877,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,2533816,null,null,null,1,2533816,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,1131.17,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203970,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,10957408,null,null,null,1,10957408,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,4891.7,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-26-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203971,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,379343,null,null,null,1,379343,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,169.35,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-23-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131203972,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,7668108,null,null,null,1,7668108,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,3423.26,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-31-18-1801-10000188,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200470,15/01/202500:00:00,1,14/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,2189868,null,null,null,1,2189868,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,977.62,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-29-18-1801-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200460,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,,null,null,null,1,null,null,null,null,3,null,null,null,1,3,null,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,Y,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,null,null,null,null,null,null,0,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2025-2026,371131200601,30/04/202500:00:00,2,16/04/2025 00:00:00,30/04/2025 00:00:00,06/05/202500:00:00,,null,null,null,1,null,null,null,null,3265790,null,null,null,1,3265790,null,null,null,null,null,null,null,null,Y,6,02/05/202500:00:00,Y,6,02/05/202500:00:00,Y,46,05/05/202500:00:00,219,02/05/202500:00:00,2025-2026,O,219,02/05/202500:00:00,null,null,null,null,null,null,null,null,1457.94,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-33-18-1801-261,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200533,15/02/202500:00:00,8,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,,null,null,null,1,null,null,null,null,157301,null,null,null,1,157301,null,null,null,null,null,null,null,null,Y,6,18/02/202500:00:00,Y,6,18/02/202500:00:00,Y,46,19/02/202500:00:00,219,18/02/202500:00:00,2024-2025,O,219,18/02/202500:00:00,null,null,null,null,null,null,null,null,70.22,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-16-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131204414,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,,null,null,null,1,null,null,null,null,5239072,null,null,null,1,5239072,null,null,null,null,null,null,null,null,Y,6,18/02/202500:00:00,Y,6,18/02/202500:00:00,Y,46,19/02/202500:00:00,219,18/02/202500:00:00,2024-2025,O,219,18/02/202500:00:00,null,null,null,null,null,null,null,null,2338.87,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-34-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2025-2026,241131200063,30/04/202500:00:00,8,16/04/2025 00:00:00,30/04/2025 00:00:00,06/05/202500:00:00,,null,null,null,1,null,null,null,null,1483885,null,null,null,1,1483885,null,null,null,null,null,null,null,null,Y,219,02/05/202500:00:00,Y,219,02/05/202500:00:00,N,null,null,219,02/05/202500:00:00,2025-2026,O,219,02/05/202500:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-36-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2025-2026,241131200064,30/04/202500:00:00,2,16/04/2025 00:00:00,30/04/2025 00:00:00,06/05/202500:00:00,,null,null,null,1,null,null,null,null,1683656,null,null,null,1,1683656,null,null,null,null,null,null,null,null,Y,6,02/05/202500:00:00,Y,6,02/05/202500:00:00,Y,46,05/05/202500:00:00,219,02/05/202500:00:00,2025-2026,O,219,02/05/202500:00:00,null,null,null,null,null,null,null,null,751.63,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2025-2026,371131200473,30/04/202500:00:00,2,16/04/2025 00:00:00,30/04/2025 00:00:00,06/05/202500:00:00,,null,null,null,1,null,null,null,null,4263522,null,null,null,1,4263522,null,null,null,null,null,null,null,null,Y,6,02/05/202500:00:00,Y,6,02/05/202500:00:00,Y,46,05/05/202500:00:00,219,02/05/202500:00:00,2025-2026,O,219,02/05/202500:00:00,null,null,null,null,null,null,null,null,1903.36,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-38-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2025-2026,371131200474,30/04/202500:00:00,2,16/04/2025 00:00:00,30/04/2025 00:00:00,06/05/202500:00:00,,null,null,null,1,null,null,null,null,11507746,null,null,null,1,11507746,null,null,null,null,null,null,null,null,Y,6,02/05/202500:00:00,Y,6,02/05/202500:00:00,Y,46,05/05/202500:00:00,219,02/05/202500:00:00,2025-2026,O,219,02/05/202500:00:00,null,null,null,null,null,null,null,null,5137.39,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-28-18-1801-10000182,R,null,null,null,R,null,null,1,PC/PC,2025-2026,241131200062,30/04/202500:00:00,2,30/04/2025 00:00:00,30/04/2025 00:00:00,06/05/202500:00:00,,null,null,null,1,null,null,null,null,36351,null,null,null,1,36351,null,null,null,null,null,null,null,null,Y,6,02/05/202500:00:00,Y,6,02/05/202500:00:00,Y,46,05/05/202500:00:00,219,02/05/202500:00:00,2025-2026,O,219,02/05/202500:00:00,null,null,null,null,null,null,null,null,16.23,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-39-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2025-2026,371131200475,30/04/202500:00:00,8,16/04/2025 00:00:00,30/04/2025 00:00:00,06/05/202500:00:00,,null,null,null,1,null,null,null,null,1636,null,null,null,1,1636,null,null,null,null,null,null,null,null,Y,6,02/05/202500:00:00,Y,6,02/05/202500:00:00,Y,46,05/05/202500:00:00,219,02/05/202500:00:00,2025-2026,O,219,02/05/202500:00:00,null,null,null,null,null,null,null,null,.73,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-23-18-1804-10000183,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131204254,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,,null,null,null,1,null,null,null,null,8179315,null,null,null,1,8179315,null,null,null,null,null,null,null,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,Y,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,null,null,null,null,null,null,3651.48,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-33-18-1801-261,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200533,15/02/202500:00:00,8,08/02/2025 00:00:00,09/02/2025 00:00:00,20/02/202500:00:00,,null,null,null,1,null,null,null,null,157301,null,null,null,1,157301,null,null,null,null,null,null,null,null,Y,219,18/02/202500:00:00,Y,219,18/02/202500:00:00,N,null,null,219,18/02/202500:00:00,2024-2025,O,219,18/02/202500:00:00,null,null,null,null,null,null,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-34-18-1801-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,241131200532,15/02/202500:00:00,8,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,,null,null,null,1,null,null,null,null,106649,null,null,null,1,106649,null,null,null,null,null,null,null,null,Y,6,18/02/202500:00:00,Y,6,18/02/202500:00:00,Y,46,19/02/202500:00:00,219,18/02/202500:00:00,2024-2025,O,219,18/02/202500:00:00,null,null,null,null,null,null,null,null,47.61,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131204488,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,,null,null,null,1,null,null,null,null,4561353,null,null,null,1,4561353,null,null,null,null,null,null,null,null,Y,6,18/02/202500:00:00,Y,6,18/02/202500:00:00,Y,46,19/02/202500:00:00,219,18/02/202500:00:00,2024-2025,O,219,18/02/202500:00:00,null,null,null,null,null,null,null,null,2036.32,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2025-2026,371131200128,15/04/202500:00:00,1,01/04/2025 00:00:00,15/04/2025 00:00:00,22/04/202500:00:00,,null,null,null,1,null,null,null,null,8839640,null,null,null,1,8839640,null,null,null,null,null,null,null,null,Y,6,17/04/202500:00:00,Y,6,17/04/202500:00:00,Y,46,21/04/202500:00:00,44,17/04/202500:00:00,2025-2026,O,44,17/04/202500:00:00,null,null,null,null,null,null,null,null,3946.27,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2025-2026,371131200262,15/04/202500:00:00,1,01/04/2025 00:00:00,15/04/2025 00:00:00,22/04/202500:00:00,,null,null,null,1,null,null,null,null,3191156,null,null,null,1,3191156,null,null,null,null,null,null,null,null,Y,6,17/04/202500:00:00,Y,6,17/04/202500:00:00,Y,46,21/04/202500:00:00,44,17/04/202500:00:00,2025-2026,O,44,17/04/202500:00:00,null,null,null,null,null,null,null,null,1424.62,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131204156,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,,null,null,null,1,null,null,null,null,2548767,null,null,null,1,2548767,null,null,null,null,null,null,null,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,Y,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,null,null,null,null,null,null,1137.84,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131204252,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,,null,null,null,1,null,null,null,null,12510150,null,null,null,1,12510150,null,null,null,null,null,null,null,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,Y,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,null,null,null,null,null,null,5584.89,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,PC/PC,2024-2025,371131204832,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,,null,null,null,1,null,null,null,null,3902400,null,null,null,1,3902400,null,null,null,null,null,null,null,null,Y,6,04/03/202500:00:00,Y,6,04/03/202500:00:00,Y,46,05/03/202500:00:00,219,04/03/202500:00:00,2024-2025,O,219,04/03/202500:00:00,null,null,null,null,null,null,null,null,1742.14,2,62,01/04/202300:00:00,TDS,null,null,null,null,null,null,null,null
