COMPANY_CD,COUNTERPARTY_CD,FINANCIAL_YEAR,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,BU_CONTACT_PERSON_CD,PLANT_SEQ,CONTACT_PERSON_CD,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,ALLOC_QTY,SALE_PRICE,SALE_PRICE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,NET_PAYABLE_AMT,INV_STATUS,REMARK_1,REMARK_2,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,EXCHG_RATE_TYPE,MODIFY_BY,MODIFY_DT,TCS_TDS,TCS_AMT,TCS_FACTOR,INVOICE_ID_SEQ,PAY_RECV_AMT,PAY_RECV_DT,PAY_INSERT_BY,PAY_INSERT_DT,PAY_UPDATE_BY,PAY_UPDATE_DT,PAY_REMARK,TDS_GROSS_PERCENT,TDS_GROSS_AMT,TDS_TAX_PERCENT,TDS_TAX_AMT,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,PRINT_BY_TRI,PRINT_DT_TRI,PRINT_BY_DUP,PRINT_DT_DUP,TRANSPORTATION_CHARGE,TRANSPORTATION_AMOUNT,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,TCS_STRUCT_CD,TCS_EFF_DT,TDS_STRUCT_CD,TDS_EFF_DT,MARKET_MARGIN,OTHER_CHARGES,MARKET_MARGIN_AMT,OTHER_CHARGES_AMT,CARGO_NO
RIL,1,2014-2015,2,1,41,0,S,1,null,0,6,31,8,null,16/07/2014 00:00:00,0,14/07/2014 00:00:00,15/07/2014 00:00:00,21/07/2014 00:00:00,380096.69,14.85,2,5644435.85,SBI RATE BUY SELL,15/07/2014 00:00:00,60.17,1,339625704.88,0,10,null,339625704.88,339625704.88,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 14th July 2014between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,16/07/2014 00:00:00,null,null,null,Y,26,16/07/2014 00:00:00,23,16/07/2014 00:00:00,D,null,null,NA,null,null,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2014-2015,2,1,41,1,S,1,null,0,6,31,9,null,31/07/2014 00:00:00,2,16/07/2014 00:00:00,31/07/2014 00:00:00,06/08/2014 00:00:00,130012.61,14.85,2,1930687.26,SBI RATE BUY SELL,31/07/2014 00:00:00,60.22,1,116265986.71,0,10,null,116265986.71,116265986.71,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 14th July 2014between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,01/08/2014 00:00:00,null,null,null,Y,26,01/08/2014 00:00:00,23,01/08/2014 00:00:00,D,null,null,NA,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2014-2015,2,1,41,1,S,1,null,0,6,31,21,null,31/08/2014 00:00:00,2,16/08/2014 00:00:00,31/08/2014 00:00:00,05/09/2014 00:00:00,267890.7,14.85,2,3978176.9,SBI RATE BUY SELL,28/08/2014 00:00:00,60.42,1,240361448,0,10,null,240361448,240361448,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 14th July 2014between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,01/09/2014 00:00:00,null,null,null,Y,26,01/09/2014 00:00:00,23,01/09/2014 00:00:00,D,null,null,NA,null,null,21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2014-2015,2,1,43,0,S,1,null,0,6,31,32,null,07/10/2014 00:00:00,0,01/10/2014 00:00:00,04/10/2014 00:00:00,11/10/2014 00:00:00,194500,15.15,2,2946675,SBI RATE BUY SELL,01/10/2014 00:00:00,61.77,1,182016114.75,0,10,null,182016114.75,182016114.75,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 30th September 2014between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,07/10/2014 00:00:00,null,null,null,Y,14,07/10/2014 00:00:00,23,07/10/2014 00:00:00,D,null,null,NA,null,null,32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,26,0,S,1,null,0,2,29,1,null,16/04/2011 00:00:00,1,01/04/2011 00:00:00,15/04/2011 00:00:00,21/04/2011 00:00:00,43321.97,10.97,2,475242.01,SBI RATE BUY SELL,15/04/2011 00:00:00,44.515,1,21155398.12,3173309.71,7,null,24328707.83,24328707.83,null,1) Gas means any hydrocarbons or mixture of hydrocarbons and other gases consisting primarily of methane  which at (15) Degree Celsius atmospheric pressure are or is predominantly in gaseous state.,2) Please pay the invoiced amount by wire transfer at our Bank Account :Standard Chartered Bank (Ahmedabad Branch) - A/c No: 233-0-505333-1,Y,5,27/05/2011 00:00:00,null,null,null,Y,14,27/05/2011 00:00:00,6,18/05/2011 00:00:00,D,null,null,NA,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,26,0,S,1,null,0,2,29,5,null,25/04/2011 00:00:00,0,16/04/2011 00:00:00,24/04/2011 00:00:00,29/04/2011 00:00:00,152700.28,10.97,2,1675122.07,SBI RATE BUY SELL,21/04/2011 00:00:00,44.265,1,74149278.5,11122391.77,7,null,85271670.27,85271670.27,null,Gas means any hydrocarbons or mixture of hydrocarbons and other gases consisting primarily of methane  which at (15) Degree Celsius atmospheric pressure are or is predominantly in gaseous state.,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,null,null,null,null,null,null,null,null,null,6,18/05/2011 00:00:00,D,null,null,NA,null,null,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,26,0,S,1,null,0,3,30,2,null,16/04/2011 00:00:00,1,01/04/2011 00:00:00,15/04/2011 00:00:00,21/04/2011 00:00:00,217154.93,10.97,2,2382189.58,SBI RATE BUY SELL,15/04/2011 00:00:00,44.515,1,106043169.25,15906475.39,7,null,121949644.64,121949644.64,null,1) Gas means any hydrocarbons or mixture of hydrocarbons and other gases consisting primarily of methane  which at (15) Degree Celsius atmospheric pressure are or is predominantly in gaseous state.,2) Please pay the invoiced amount by wire transfer at our Bank Account :Standard Chartered Bank (Ahmedabad Branch) - A/c No: 233-0-505333-1,Y,5,27/05/2011 00:00:00,null,null,null,Y,14,27/05/2011 00:00:00,6,18/05/2011 00:00:00,D,null,null,NA,null,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,26,0,S,1,null,0,3,29,6,null,25/04/2011 00:00:00,0,16/04/2011 00:00:00,19/04/2011 00:00:00,29/04/2011 00:00:00,24056.63,10.97,2,263901.23,SBI RATE BUY SELL,21/04/2011 00:00:00,44.265,1,11681587.99,1752238.2,7,null,13433826.19,13433826.19,null,Gas means any hydrocarbons or mixture of hydrocarbons and other gases consisting primarily of methane  which at (15) Degree Celsius atmospheric pressure are or is predominantly in gaseous state.,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Y,5,27/05/2011 00:00:00,null,null,null,Y,14,27/05/2011 00:00:00,6,18/05/2011 00:00:00,D,null,null,NA,null,null,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,26,0,S,1,null,0,6,31,3,null,16/04/2011 00:00:00,1,01/04/2011 00:00:00,15/04/2011 00:00:00,21/04/2011 00:00:00,673323.58,10.97,2,7386359.67,SBI RATE BUY SELL,15/04/2011 00:00:00,44.515,1,328803800.83,0,10,null,328803800.83,328803800.83,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 9th March 2011between Hazira LNG Private Limited and Reliance Industries Limited,Y,5,27/05/2011 00:00:00,null,null,null,Y,14,27/05/2011 00:00:00,6,18/05/2011 00:00:00,D,null,null,NA,null,null,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,29,0,S,1,null,0,5,35,27,null,14/09/2011 00:00:00,0,01/09/2011 00:00:00,12/09/2011 00:00:00,19/09/2011 00:00:00,55252,14.9,2,823254.8,SBI RATE BUY SELL,13/09/2011 00:00:00,47.095,1,38771184.81,5815677.72,7,null,44586862.53,44586862.53,null,1) Gas means any hydrocarbons or mixture of hydrocarbons and other gases consisting primarily of methane  which at (15) Degree Celsius atmospheric pressure are or is predominantly in gaseous state.			  ,2) Please pay the invoiced amount by wire transfer at our Bank Account :Standard Chartered Bank (Ahmedabad Branch) - A/c No: 233-0-505333-1,Y,22,14/09/2011 00:00:00,null,null,null,Y,13,14/09/2011 00:00:00,6,14/09/2011 00:00:00,D,null,null,NA,null,null,27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,29,0,S,1,null,0,6,31,28,null,14/09/2011 00:00:00,0,01/09/2011 00:00:00,13/09/2011 00:00:00,19/09/2011 00:00:00,333748,14.9,2,4972845.2,SBI RATE BUY SELL,13/09/2011 00:00:00,47.095,1,234196144.69,0,10,null,234196144.69,234196144.69,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 30th August 2011between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,14/09/2011 00:00:00,null,null,null,Y,13,14/09/2011 00:00:00,23,14/09/2011 00:00:00,D,null,null,NA,null,null,28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,30,0,S,1,null,0,6,31,36,null,06/02/2012 00:00:00,0,02/02/2012 00:00:00,04/02/2012 00:00:00,10/02/2012 00:00:00,194508,14.98,2,2913729.84,SBI RATE BUY SELL,03/02/2012 00:00:00,49.115,1,143107841.09,0,10,null,143107841.09,143107841.09,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice No. 27 executed on 2nd February 2012 between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,06/02/2012 00:00:00,null,null,null,Y,14,07/02/2012 00:00:00,23,06/02/2012 00:00:00,D,null,null,NA,null,null,36,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2013-2014,2,1,34,0,S,1,null,0,6,31,22,null,30/09/2013 00:00:00,0,27/09/2013 00:00:00,29/09/2013 00:00:00,07/10/2013 00:00:00,40000,15.4,2,616000,SBI RATE BUY SELL,24/09/2013 00:00:00,62.79,1,38678640,0,10,null,38678640,38678640,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 26th September 2013between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,01/10/2013 00:00:00,null,null,null,Y,26,01/10/2013 00:00:00,23,01/10/2013 00:00:00,D,null,null,NA,null,null,22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2013-2014,2,1,36,0,S,1,null,0,6,31,33,null,30/11/2013 00:00:00,0,22/11/2013 00:00:00,29/11/2013 00:00:00,05/12/2013 00:00:00,910500,17.1,2,15569550,SBI RATE BUY SELL,20/11/2013 00:00:00,62.42,1,971851311,0,10,null,971851311,971851311,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 21st November 2013between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,30/11/2013 00:00:00,null,null,null,Y,26,30/11/2013 00:00:00,23,30/11/2013 00:00:00,D,null,null,NA,null,null,33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,31,0,S,1,null,0,6,31,42,null,16/03/2012 00:00:00,0,06/03/2012 00:00:00,15/03/2012 00:00:00,21/03/2012 00:00:00,160036.12,14.96,2,2394140.36,SBI RATE BUY SELL,15/03/2012 00:00:00,50.07,1,119874607.58,0,10,null,119874607.58,119874607.58,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 2nd March 2012 between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,16/03/2012 00:00:00,null,null,null,Y,13,16/03/2012 00:00:00,23,16/03/2012 00:00:00,D,null,null,NA,null,null,42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,31,0,S,1,null,0,6,31,44,null,24/03/2012 00:00:00,0,16/03/2012 00:00:00,23/03/2012 00:00:00,29/03/2012 00:00:00,150743.94,14.96,2,2255129.34,SBI RATE BUY SELL,23/03/2012 00:00:00,51.17,1,115394968.45,0,10,null,115394968.45,115394968.45,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 2nd March 2012between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,26/03/2012 00:00:00,null,null,null,Y,13,26/03/2012 00:00:00,23,26/03/2012 00:00:00,D,null,null,NA,null,null,44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2013-2014,2,1,37,0,S,1,null,0,6,31,56,null,28/02/2014 00:00:00,0,26/02/2014 00:00:00,28/02/2014 00:00:00,06/03/2014 00:00:00,155600,18.65,2,2901940,SBI RATE BUY SELL,28/02/2014 00:00:00,62.1,1,180210474,0,10,null,180210474,180210474,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 25th February 2014between Hazira LNG Private Limited and Reliance Industries Limited,Y,22,01/03/2014 00:00:00,null,null,null,Y,14,01/03/2014 00:00:00,23,01/03/2014 00:00:00,D,null,null,NA,null,null,56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,27,0,S,1,null,0,2,29,8,null,16/05/2011 00:00:00,0,14/05/2011 00:00:00,15/05/2011 00:00:00,20/05/2011 00:00:00,95489.96,13.67,2,1305347.75,SBI RATE BUY SELL,13/05/2011 00:00:00,44.935,1,58655801.29,8798370.19,7,null,67454171.48,67454171.48,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 13th May 2011between Hazira LNG Private Limited and Reliance Industries Limited,Y,5,27/05/2011 00:00:00,null,null,null,Y,14,27/05/2011 00:00:00,5,27/05/2011 00:00:00,D,null,null,NA,null,null,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2011-2012,2,0,27,0,S,1,null,0,3,29,9,null,16/05/2011 00:00:00,0,14/05/2011 00:00:00,15/05/2011 00:00:00,20/05/2011 00:00:00,36011.52,13.67,2,492277.48,SBI RATE BUY SELL,13/05/2011 00:00:00,44.935,1,22120488.49,3318073.27,7,null,25438561.76,25438561.76,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-505333-1,Subject to the terms and conditions of the Framework Sales Agreement executed on 24th April 2009 and Supply Notice executed on 13th May 2011between Hazira LNG Private Limited and Reliance Industries Limited,Y,5,27/05/2011 00:00:00,null,null,null,Y,14,27/05/2011 00:00:00,5,27/05/2011 00:00:00,D,null,null,NA,null,null,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2020-2021,3,0,1,0,S,1,null,0,8,37,159,S0159/20-21,15/08/2020 00:00:00,1,01/08/2020 00:00:00,15/08/2020 00:00:00,21/08/2020 00:00:00,116700,3.5,0,408450,SBI FIRST RATE TT BUY SELL,14/08/2020 00:00:00,74.875,1,30582693.75,611653.88,8,null,31194347.63,31194347.63,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,17/08/2020 00:00:00,null,null,null,Y,36,17/08/2020 00:00:00,48,17/08/2020 00:00:00,D,null,null,NA,null,null,159,31194347,21/08/2020 00:00:00,28,21/08/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,17/08/2020 00:00:00,48,17/08/2020 00:00:00,48,17/08/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2021-2022,3,0,2,0,S,1,null,0,16,68,53,S0053/21-22,08/06/2021 00:00:00,0,03/06/2021 00:00:00,08/06/2021 00:00:00,15/06/2021 00:00:00,128740.94,6.8,0,875438.39,SBI FIRST RATE TT BUY SELL,08/06/2021 00:00:00,72.825,1,63753800.9,9563070.13,20,null,73385187.9,73385187.9,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,09/06/2021 00:00:00,null,null,null,Y,36,09/06/2021 00:00:00,23,09/06/2021 00:00:00,D,null,null,NA,null,null,53,73385187.9,16/06/2021 00:00:00,28,17/06/2021 00:00:00,null,null,RTGS,null,null,null,null,T,23,09/06/2021 00:00:00,23,09/06/2021 00:00:00,23,09/06/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,1,2021-2022,3,0,2,0,S,1,null,0,17,69,54,S0054/21-22,08/06/2021 00:00:00,0,03/06/2021 00:00:00,08/06/2021 00:00:00,15/06/2021 00:00:00,260259.06,6.8,0,1769761.61,SBI FIRST RATE TT BUY SELL,08/06/2021 00:00:00,72.825,1,128882889.1,19332433.36,20,null,148363537.78,148363537.78,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,09/06/2021 00:00:00,null,null,null,Y,36,09/06/2021 00:00:00,23,09/06/2021 00:00:00,D,null,null,NA,null,null,54,148363537.78,16/06/2021 00:00:00,28,17/06/2021 00:00:00,null,null,RTGS,null,null,null,null,T,23,09/06/2021 00:00:00,23,09/06/2021 00:00:00,23,09/06/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,L-5-1-0,2020-2021,5,0,1,0,L,1,null,0,15,58,298,S0298/20-21,15/12/2020 00:00:00,0,14/12/2020 00:00:00,15/12/2020 00:00:00,21/12/2020 00:00:00,14000,9.43,0,132020,SBI FIRST RATE TT BUY SELL,15/12/2020 00:00:00,73.655,1,9723933.1,194478.66,8,null,9925850.57,9925850.57,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,16/12/2020 00:00:00,null,null,null,Y,36,16/12/2020 00:00:00,23,16/12/2020 00:00:00,D,null,null,NA,null,null,298,9925850.57,21/12/2020 00:00:00,28,21/12/2020 00:00:00,null,null,RTGS,null,null,null,null,T,23,16/12/2020 00:00:00,23,16/12/2020 00:00:00,23,16/12/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,L-5-1-0,2020-2021,5,0,1,0,L,1,null,0,15,58,308,S0308/20-21,31/12/2020 00:00:00,2,16/12/2020 00:00:00,31/12/2020 00:00:00,06/01/2021 00:00:00,6500,9.43,0,61295,SBI FIRST RATE TT BUY SELL,31/12/2020 00:00:00,73.215,1,4487713.43,89754.27,8,null,4580900.8,4580900.8,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,01/01/2021 00:00:00,null,null,null,Y,36,01/01/2021 00:00:00,49,01/01/2021 00:00:00,D,null,null,NA,null,null,308,4580900,06/01/2021 00:00:00,28,06/01/2021 00:00:00,null,null,RTGS,null,null,null,null,T,48,01/01/2021 00:00:00,48,01/01/2021 00:00:00,48,01/01/2021 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,L-3-1-0,2020-2021,3,0,1,0,L,1,null,0,15,58,153,S0153/20-21,15/08/2020 00:00:00,1,01/08/2020 00:00:00,15/08/2020 00:00:00,21/08/2020 00:00:00,10000,3.67,0,36700,SBI FIRST RATE TT BUY SELL,14/08/2020 00:00:00,74.875,1,2747912.5,54958.25,8,null,2802870.75,2802870.75,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,17/08/2020 00:00:00,null,null,null,Y,36,17/08/2020 00:00:00,48,17/08/2020 00:00:00,D,null,null,NA,null,null,153,2802870.75,21/08/2020 00:00:00,28,21/08/2020 00:00:00,null,null,RTGS,null,null,null,null,T,23,17/08/2020 00:00:00,23,17/08/2020 00:00:00,23,17/08/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,L-3-1-0,2020-2021,3,0,1,0,L,1,null,0,15,58,195,S0195/20-21,15/09/2020 00:00:00,1,01/09/2020 00:00:00,15/09/2020 00:00:00,21/09/2020 00:00:00,55000,3.67,0,201850,SBI FIRST RATE TT BUY SELL,15/09/2020 00:00:00,73.425,1,14820836.25,296416.72,8,null,15117252.97,15117252.97,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,23,16/09/2020 00:00:00,null,null,null,Y,6,16/09/2020 00:00:00,48,16/09/2020 00:00:00,D,null,null,NA,null,null,195,15117252.97,21/09/2020 00:00:00,28,21/09/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,16/09/2020 00:00:00,48,16/09/2020 00:00:00,48,16/09/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,L-3-1-0,2020-2021,3,0,1,0,L,1,null,0,15,58,201,S0201/20-21,30/09/2020 00:00:00,2,16/09/2020 00:00:00,30/09/2020 00:00:00,07/10/2020 00:00:00,72420,3.67,0,265781.4,SBI FIRST RATE TT BUY SELL,30/09/2020 00:00:00,73.825,1,19621311.86,392426.24,8,null,20013738.1,20013738.1,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,6,01/10/2020 00:00:00,null,null,null,Y,36,01/10/2020 00:00:00,48,01/10/2020 00:00:00,D,null,null,NA,null,null,201,20013738.1,07/10/2020 00:00:00,28,07/10/2020 00:00:00,null,null,RTGS,null,null,null,null,T,48,01/10/2020 00:00:00,48,01/10/2020 00:00:00,48,01/10/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,L-1-1-0,2019-2020,1,0,1,0,L,1,null,0,15,58,115,0115/19-20,15/02/2020 00:00:00,0,03/02/2020 00:00:00,15/02/2020 00:00:00,24/02/2020 00:00:00,97644.68,5.07,0,495058.53,SBI RATE BUY SELL,14/02/2020 00:00:00,71.325,1,35310049.48,706200.99,8,null,36016250.47,36016250.47,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,36,17/02/2020 00:00:00,null,null,null,Y,36,17/02/2020 00:00:00,23,17/02/2020 00:00:00,D,null,null,NA,null,null,115,36016250.47,24/02/2020 00:00:00,28,26/04/2021 00:00:00,null,null,RTGS,null,null,null,null,T,23,17/02/2020 00:00:00,23,17/02/2020 00:00:00,23,26/02/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
RIL,L-1-1-0,2019-2020,1,0,1,0,L,1,null,0,15,58,135,0135/19-20,29/02/2020 00:00:00,0,16/02/2020 00:00:00,29/02/2020 00:00:00,06/03/2020 00:00:00,5490.85,5.07,0,27838.61,SBI RATE BUY SELL,28/02/2020 00:00:00,72.125,1,2007859.71,40157.19,8,null,2048016.9,2048016.9,null,Please pay the invoiced amount by wire transfer at our Bank Account : Standard Chartered Bank (Ahmedabad Branch) - A/C No: 233-0-525465-5,null,Y,36,02/03/2020 00:00:00,null,null,null,Y,36,02/03/2020 00:00:00,23,02/03/2020 00:00:00,D,null,null,NA,null,null,135,2048016.9,06/03/2020 00:00:00,28,26/04/2021 00:00:00,null,null,RTGS,null,null,null,null,T,24,02/03/2020 00:00:00,24,02/03/2020 00:00:00,24,02/03/2020 00:00:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
