COMPANY_CD,FINANCIAL_YEAR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,SVC_INVOICE_SEQ,SVC_INVOICE_NO,INVOICE_SEQ,INVOICE_NO,TRUCK_TRANS_CD,TRUCK_CD,MAPPING_ID,PERIOD_START_DT,PERIOD_END_DT,QTY_MMBTU,DISTANCE,ENT_BY,ENT_DT
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,63,TMS00063/22-23,T0751/22-23,T0751/22-23,null,null,null,null,null,877.69,null,6,02/01/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,63,TMS00063/22-23,T0758/22-23,T0758/22-23,null,null,null,null,null,863.05,null,6,02/01/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,67,TMS00067/22-23,T0764/22-23,T0764/22-23,null,null,null,null,null,886.12,null,6,16/01/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,67,TMS00067/22-23,T0776/22-23,T0776/22-23,null,null,null,null,null,878.42,null,6,16/01/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,67,TMS00067/22-23,T0783/22-23,T0783/22-23,null,null,null,null,null,886.81,null,6,16/01/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,67,TMS00067/22-23,T0792/22-23,T0792/22-23,null,null,null,null,null,888.63,null,6,16/01/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,67,TMS00067/22-23,T0811/22-23,T0811/22-23,null,null,null,null,null,874.57,null,6,16/01/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,70,TMS00070/22-23,T0821/22-23,T0821/22-23,null,null,null,null,null,886.93,null,6,01/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,70,TMS00070/22-23,T0827/22-23,T0827/22-23,null,null,null,null,null,873.19,null,6,01/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-4-0,1,0,4,0,B,1,null,70,TMS00070/22-23,T0837/22-23,T0837/22-23,null,null,null,null,null,873.21,null,6,01/02/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-3-0,1,0,3,0,B,1,null,16,TMS00016/22-23,T0205/22-23,T0205/22-23,null,null,null,null,null,864.43,null,36,16/06/2022 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-3-0,1,0,3,0,B,1,null,16,TMS00016/22-23,T0218/22-23,T0218/22-23,null,null,null,null,null,859.39,null,36,16/06/2022 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-3-0,1,0,3,0,B,1,null,16,TMS00016/22-23,T0195/22-23,T0195/22-23,null,null,null,null,null,862.42,null,36,16/06/2022 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-3-0,1,0,3,0,B,1,null,19,TMS00019/22-23,T0240/22-23,T0240/22-23,null,null,null,null,null,868.15,null,6,01/07/2022 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-3-0,1,0,3,0,B,1,null,19,TMS00019/22-23,T0278/22-23,T0278/22-23,null,null,null,null,null,867.88,null,6,01/07/2022 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-3-0,1,0,3,0,B,1,null,23,TMS00023/22-23,T0308/22-23,T0308/22-23,null,null,null,null,null,868.15,null,36,18/07/2022 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-3-0,1,0,3,0,B,1,null,27,TMS00027/22-23,T0317/22-23,T0317/22-23,null,null,null,null,null,866.12,null,36,01/08/2022 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-6-0,1,0,6,0,B,1,null,81,TMS00081/22-23,T1040/22-23,T1040/22-23,null,null,null,null,null,862.48,null,153,16/03/2023 00:00:00
VIRGO,2022-2023,VIRGO-1-0-1-6-0,1,0,6,0,B,1,null,81,TMS00081/22-23,T1053/22-23,T1053/22-23,null,null,null,null,null,889.45,null,153,16/03/2023 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,20,TMS00020/23-24,T1228/23-24,T1228/23-24,null,null,null,null,null,879.55,null,6,02/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,20,TMS00020/23-24,T1236/23-24,T1236/23-24,null,null,null,null,null,867.26,null,6,02/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,20,TMS00020/23-24,T1246/23-24,T1246/23-24,null,null,null,null,null,883.68,null,6,02/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,20,TMS00020/23-24,T1252/23-24,T1252/23-24,null,null,null,null,null,888.14,null,6,02/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,20,TMS00020/23-24,T1267/23-24,T1267/23-24,null,null,null,null,null,888.38,null,6,02/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,20,TMS00020/23-24,T1275/23-24,T1275/23-24,null,null,null,null,null,884.75,null,6,02/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,21,TMS00021/23-24,T1298/23-24,T1298/23-24,null,null,null,null,null,881.55,null,6,16/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,21,TMS00021/23-24,T1301/23-24,T1301/23-24,null,null,null,null,null,890.80,null,6,16/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,21,TMS00021/23-24,T1331/23-24,T1331/23-24,null,null,null,null,null,886.77,null,6,16/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,21,TMS00021/23-24,T1345/23-24,T1345/23-24,null,null,null,null,null,881.04,null,6,16/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,21,TMS00021/23-24,T1368/23-24,T1368/23-24,null,null,null,null,null,861.68,null,6,16/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,21,TMS00021/23-24,T1385/23-24,T1385/23-24,null,null,null,null,null,871.34,null,6,16/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,22,TMS00022/23-24,T1398/23-24,T1398/23-24,null,null,null,null,null,869.73,null,6,01/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,22,TMS00022/23-24,T1409/23-24,T1409/23-24,null,null,null,null,null,875.64,null,6,01/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,22,TMS00022/23-24,T1423/23-24,T1423/23-24,null,null,null,null,null,876.56,null,6,01/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,22,TMS00022/23-24,T1440/23-24,T1440/23-24,null,null,null,null,null,861.87,null,6,01/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,22,TMS00022/23-24,T1450/23-24,T1450/23-24,null,null,null,null,null,841.90,null,6,01/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-12-0,1,0,12,0,B,1,null,22,TMS00022/23-24,T1468/23-24,T1468/23-24,null,null,null,null,null,872.98,null,6,01/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-1,1,0,11,1,B,1,null,19,TMS00019/23-24,T1210/23-24,T1210/23-24,null,null,null,null,null,861.01,null,6,02/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-11-1,1,0,11,1,B,1,null,19,TMS00019/23-24,T1219/23-24,T1219/23-24,null,null,null,null,null,852.45,null,6,02/01/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,24,TMS00024/23-24,T1487/23-24,T1487/23-24,null,null,null,null,null,871.95,null,6,16/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,24,TMS00024/23-24,T1501/23-24,T1501/23-24,null,null,null,null,null,862.31,null,6,16/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,24,TMS00024/23-24,T1511/23-24,T1511/23-24,null,null,null,null,null,873.95,null,6,16/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,24,TMS00024/23-24,T1525/23-24,T1525/23-24,null,null,null,null,null,883.73,null,6,16/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,24,TMS00024/23-24,T1543/23-24,T1543/23-24,null,null,null,null,null,876.93,null,6,16/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,24,TMS00024/23-24,T1553/23-24,T1553/23-24,null,null,null,null,null,879.74,null,6,16/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,24,TMS00024/23-24,T1569/23-24,T1569/23-24,null,null,null,null,null,876.90,null,6,16/02/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,26,TMS00026/23-24,T1583/23-24,T1583/23-24,null,null,null,null,null,856.97,null,6,01/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,26,TMS00026/23-24,T1593/23-24,T1593/23-24,null,null,null,null,null,855.73,null,6,01/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,26,TMS00026/23-24,T1604/23-24,T1604/23-24,null,null,null,null,null,845.50,null,6,01/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,26,TMS00026/23-24,T1615/23-24,T1615/23-24,null,null,null,null,null,859.08,null,6,01/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,26,TMS00026/23-24,T1627/23-24,T1627/23-24,null,null,null,null,null,853.56,null,6,01/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,26,TMS00026/23-24,T1645/23-24,T1645/23-24,null,null,null,null,null,847.18,null,6,01/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,28,TMS00028/23-24,T1671/23-24,T1671/23-24,null,null,null,null,null,850.11,null,6,18/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,28,TMS00028/23-24,T1690/23-24,T1690/23-24,null,null,null,null,null,854.96,null,6,18/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,28,TMS00028/23-24,T1698/23-24,T1698/23-24,null,null,null,null,null,857.68,null,6,18/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,28,TMS00028/23-24,T1710/23-24,T1710/23-24,null,null,null,null,null,868.21,null,6,18/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,28,TMS00028/23-24,T1723/23-24,T1723/23-24,null,null,null,null,null,838.61,null,6,18/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,28,TMS00028/23-24,T1735/23-24,T1735/23-24,null,null,null,null,null,852.34,null,6,18/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,28,TMS00028/23-24,T1746/23-24,T1746/23-24,null,null,null,null,null,852.64,null,6,18/03/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,29,TMS00029/23-24,T1759/23-24,T1759/23-24,null,null,null,null,null,863.21,null,6,01/04/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,29,TMS00029/23-24,T1768/23-24,T1768/23-24,null,null,null,null,null,859.41,null,6,01/04/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,29,TMS00029/23-24,T1780/23-24,T1780/23-24,null,null,null,null,null,872.50,null,6,01/04/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,29,TMS00029/23-24,T1795/23-24,T1795/23-24,null,null,null,null,null,842.56,null,6,01/04/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,29,TMS00029/23-24,T1808/23-24,T1808/23-24,null,null,null,null,null,844.58,null,6,01/04/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,29,TMS00029/23-24,T1820/23-24,T1820/23-24,null,null,null,null,null,858.94,null,6,01/04/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,29,TMS00029/23-24,T1842/23-24,T1842/23-24,null,null,null,null,null,853.72,null,6,01/04/2024 00:00:00
VIRGO,2023-2024,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,29,TMS00029/23-24,T1850/23-24,T1850/23-24,null,null,null,null,null,852.58,null,6,01/04/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,1,TMS00001/24-25,T0008/24-25,T0008/24-25,null,null,null,null,null,866.12,null,6,16/04/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,1,TMS00001/24-25,T0019/24-25,T0019/24-25,null,null,null,null,null,862.98,null,6,16/04/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,1,TMS00001/24-25,T0026/24-25,T0026/24-25,null,null,null,null,null,851.91,null,6,16/04/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,1,TMS00001/24-25,T0036/24-25,T0036/24-25,null,null,null,null,null,852.66,null,6,16/04/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,1,TMS00001/24-25,T0055/24-25,T0055/24-25,null,null,null,null,null,863.41,null,6,16/04/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,1,TMS00001/24-25,T0069/24-25,T0069/24-25,null,null,null,null,null,857.68,null,6,16/04/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,1,TMS00001/24-25,T0079/24-25,T0079/24-25,null,null,null,null,null,869.21,null,6,16/04/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,2,TMS00002/24-25,T0087/24-25,T0087/24-25,null,null,null,null,null,858.46,null,153,01/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,2,TMS00002/24-25,T0105/24-25,T0105/24-25,null,null,null,null,null,887.13,null,153,01/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,2,TMS00002/24-25,T0110/24-25,T0110/24-25,null,null,null,null,null,859.37,null,153,01/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,2,TMS00002/24-25,T0124/24-25,T0124/24-25,null,null,null,null,null,890.11,null,153,01/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,2,TMS00002/24-25,T0138/24-25,T0138/24-25,null,null,null,null,null,888.68,null,153,01/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,2,TMS00002/24-25,T0155/24-25,T0155/24-25,null,null,null,null,null,884.04,null,153,01/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,3,TMS00003/24-25,T0171/24-25,T0171/24-25,null,null,null,null,null,892.16,null,6,16/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,3,TMS00003/24-25,T0183/24-25,T0183/24-25,null,null,null,null,null,844.63,null,6,16/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,3,TMS00003/24-25,T0194/24-25,T0194/24-25,null,null,null,null,null,885.02,null,6,16/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,3,TMS00003/24-25,T0205/24-25,T0205/24-25,null,null,null,null,null,888.20,null,6,16/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,3,TMS00003/24-25,T0216/24-25,T0216/24-25,null,null,null,null,null,884.43,null,6,16/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,3,TMS00003/24-25,T0232/24-25,T0232/24-25,null,null,null,null,null,885.61,null,6,16/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,3,TMS00003/24-25,T0246/24-25,T0246/24-25,null,null,null,null,null,889.36,null,6,16/05/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,4,TMS00004/24-25,T0252/24-25,T0252/24-25,null,null,null,null,null,886.48,null,6,03/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,4,TMS00004/24-25,T0265/24-25,T0265/24-25,null,null,null,null,null,883.42,null,6,03/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,4,TMS00004/24-25,T0276/24-25,T0276/24-25,null,null,null,null,null,878.77,null,6,03/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,4,TMS00004/24-25,T0289/24-25,T0289/24-25,null,null,null,null,null,880.79,null,6,03/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,4,TMS00004/24-25,T0307/24-25,T0307/24-25,null,null,null,null,null,880.68,null,6,03/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,4,TMS00004/24-25,T0316/24-25,T0316/24-25,null,null,null,null,null,886.03,null,6,03/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,4,TMS00004/24-25,T0328/24-25,T0328/24-25,null,null,null,null,null,882.75,null,6,03/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,5,TMS00005/24-25,T0338/24-25,T0338/24-25,null,null,null,null,null,888.64,null,6,17/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,5,TMS00005/24-25,T0355/24-25,T0355/24-25,null,null,null,null,null,882.86,null,6,17/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,5,TMS00005/24-25,T0362/24-25,T0362/24-25,null,null,null,null,null,849.04,null,6,17/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,5,TMS00005/24-25,T0376/24-25,T0376/24-25,null,null,null,null,null,870.02,null,6,17/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,5,TMS00005/24-25,T0382/24-25,T0382/24-25,null,null,null,null,null,857.61,null,6,17/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,5,TMS00005/24-25,T0390/24-25,T0390/24-25,null,null,null,null,null,859.50,null,6,17/06/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,6,TMS00006/24-25,T0395/24-25,T0395/24-25,null,null,null,null,null,879.31,null,6,01/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,6,TMS00006/24-25,T0408/24-25,T0408/24-25,null,null,null,null,null,857.98,null,6,01/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,6,TMS00006/24-25,T0413/24-25,T0413/24-25,null,null,null,null,null,850.22,null,6,01/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,6,TMS00006/24-25,T0421/24-25,T0421/24-25,null,null,null,null,null,891.43,null,6,01/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,6,TMS00006/24-25,T0427/24-25,T0427/24-25,null,null,null,null,null,885.40,null,6,01/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,6,TMS00006/24-25,T0433/24-25,T0433/24-25,null,null,null,null,null,892.80,null,6,01/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,7,TMS00007/24-25,T0444/24-25,T0444/24-25,null,null,null,null,null,877.83,null,6,16/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,7,TMS00007/24-25,T0451/24-25,T0451/24-25,null,null,null,null,null,862.01,null,6,16/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,7,TMS00007/24-25,T0466/24-25,T0466/24-25,null,null,null,null,null,883.59,null,6,16/07/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,19,TMS00019/24-25,T1010/24-25,T1010/24-25,null,null,null,null,null,872.55,null,6,02/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,19,TMS00019/24-25,T1014/24-25,T1014/24-25,null,null,null,null,null,869.34,null,6,02/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,19,TMS00019/24-25,T1023/24-25,T1023/24-25,null,null,null,null,null,891.75,null,6,02/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,19,TMS00019/24-25,T1030/24-25,T1030/24-25,null,null,null,null,null,854.50,null,6,02/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,19,TMS00019/24-25,T1038/24-25,T1038/24-25,null,null,null,null,null,880.03,null,6,02/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,19,TMS00019/24-25,T1046/24-25,T1046/24-25,null,null,null,null,null,854.88,null,6,02/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,19,TMS00019/24-25,T1051/24-25,T1051/24-25,null,null,null,null,null,872.98,null,6,02/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,19,TMS00019/24-25,T1060/24-25,T1060/24-25,null,null,null,null,null,872.45,null,6,02/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,20,TMS00020/24-25,T1069/24-25,T1069/24-25,null,null,null,null,null,878.58,null,6,16/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,20,TMS00020/24-25,T1075/24-25,T1075/24-25,null,null,null,null,null,877.53,null,6,16/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,20,TMS00020/24-25,T1083/24-25,T1083/24-25,null,null,null,null,null,867.20,null,6,16/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,20,TMS00020/24-25,T1090/24-25,T1090/24-25,null,null,null,null,null,859.91,null,6,16/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,20,TMS00020/24-25,T1097/24-25,T1097/24-25,null,null,null,null,null,880.60,null,6,16/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,20,TMS00020/24-25,T1103/24-25,T1103/24-25,null,null,null,null,null,867.68,null,6,16/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,20,TMS00020/24-25,T1109/24-25,T1109/24-25,null,null,null,null,null,885.34,null,6,16/12/2024 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,21,TMS00021/24-25,T1125/24-25,T1125/24-25,null,null,null,null,null,888.49,null,6,02/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,21,TMS00021/24-25,T1133/24-25,T1133/24-25,null,null,null,null,null,885.39,null,6,02/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,21,TMS00021/24-25,T1145/24-25,T1145/24-25,null,null,null,null,null,877.19,null,6,02/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,21,TMS00021/24-25,T1151/24-25,T1151/24-25,null,null,null,null,null,880.54,null,6,02/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,21,TMS00021/24-25,T1157/24-25,T1157/24-25,null,null,null,null,null,876.20,null,6,02/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,21,TMS00021/24-25,T1160/24-25,T1160/24-25,null,null,null,null,null,887.49,null,6,02/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,21,TMS00021/24-25,T1165/24-25,T1165/24-25,null,null,null,null,null,887.11,null,6,02/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,21,TMS00021/24-25,T1169/24-25,T1169/24-25,null,null,null,null,null,895.33,null,6,02/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,22,TMS00022/24-25,T1172/24-25,T1172/24-25,null,null,null,null,null,842.64,null,6,16/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,22,TMS00022/24-25,T1176/24-25,T1176/24-25,null,null,null,null,null,887.02,null,6,16/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,22,TMS00022/24-25,T1182/24-25,T1182/24-25,null,null,null,null,null,857.63,null,6,16/01/2025 00:00:00
VIRGO,2024-2025,VIRGO-1-0-1-13-0,1,0,13,0,B,1,null,22,TMS00022/24-25,T1188/24-25,T1188/24-25,null,null,null,null,null,885.51,null,6,16/01/2025 00:00:00
