

 ,SBI TT BUY SELL , 16/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 20/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 20/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 21/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 21/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 22/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 22/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 23/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 23/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 24/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 24/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 28/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 28/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 29/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 29/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 30/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 30/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 31/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 31/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 01/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 02/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 03/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 04/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 07/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 08/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 09/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 10/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 11/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 14/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 15/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 17/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 18/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 21/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 22/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 01/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 01/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 02/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 02/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 03/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 03/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 04/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 04/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 07/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 07/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 08/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 08/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 09/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 09/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 10/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 10/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 11/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 11/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 14/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 14/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 15/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 15/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 17/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 17/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 18/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 18/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 21/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 21/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 22/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 22/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 15/04/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 15/04/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 15/04/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 13/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 13/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 13/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 16/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 17/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 18/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 19/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 20/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 23/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 24/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 25/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 26/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 27/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 30/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 31/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 16/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 16/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 17/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 17/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 18/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 18/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 19/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 19/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 20/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 20/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 23/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 23/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 24/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 24/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 25/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 25/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 26/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 26/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 27/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 27/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 30/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 30/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 31/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 31/05/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 01/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 02/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 03/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 06/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 07/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 08/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 09/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 10/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 13/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 14/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 15/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 01/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 01/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 02/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 02/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 03/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 03/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 06/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 06/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 07/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 07/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 08/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 08/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 09/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 09/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 10/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 10/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 13/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 13/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 14/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 14/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 15/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 15/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 16/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 17/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 20/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 21/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 22/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 23/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 24/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 27/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 28/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 29/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 16/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 16/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 17/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 17/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 20/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 20/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 21/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 21/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 22/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 22/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 23/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 23/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 24/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 24/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 27/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 27/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 28/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 28/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 29/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 29/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 30/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 30/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 30/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,CUSTOMS RATE , 02/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,CUSTOMS RATE , 02/03/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 22/03/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,GROUP FOREIGN EXCH RATE , 21/03/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,GROUP FOREIGN EXCH RATE , 28/03/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,GROUP FOREIGN EXCH RATE , 10/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,GROUP FOREIGN EXCH RATE , 22/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 29/07/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 29/07/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 29/07/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 01/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 01/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 01/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 02/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 03/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 04/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 08/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 02/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 02/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 03/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 03/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 04/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 04/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 08/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 08/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,CUSTOMS RATE , 01/12/2010 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,CUSTOMS RATE , 01/07/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,CUSTOMS RATE , 01/02/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 09/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 10/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 11/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 12/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 16/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 09/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 09/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 10/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 10/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 11/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 11/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 12/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 12/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 16/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 16/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,GROUP FOREIGN EXCH RATE , 03/06/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,CUSTOMS RATE , 01/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 17/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,GROUP FOREIGN EXCH RATE , 12/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,GROUP FOREIGN EXCH RATE , 21/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 30/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 30/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 30/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 02/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 02/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 02/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,GROUP FOREIGN EXCH RATE , 31/08/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 13/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 14/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 13/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 13/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 14/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 14/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 26/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 27/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 28/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 29/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 26/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 26/09/2011 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 30/11/2012 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 30/11/2012 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 30/11/2012 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT SELLING , 31/01/2013 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUYING , 31/01/2013 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
 ,SBI TT BUY SELL , 31/01/2013 00:00:00, 	(06-FEB-2025 11:27:26)	 (Not Inserted)
