

<<START>>,<<FMS_BUY_DAILY_SELLER_NOM>>,,,,,, 	(06-JUN-2025 11:51:17)
2,154, 0, 0,823080, 5,D, 	(06-JUN-2025 11:51:18)
2,154, 0, 0,823080, 5,D, 	(06-JUN-2025 11:51:18)
2,154, 0, 0,823080, 5,D, 	(06-JUN-2025 11:51:18)
2,154, 0, 0,823080, 5,D, 	(06-JUN-2025 11:51:18)
2,154, 0, 0,823080, 5,D, 	(06-JUN-2025 11:51:18)
2,154, 0, 0,823082, 5,D, 	(06-JUN-2025 11:51:18)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:18)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:18)
2,1, 0, 0,822007, 0,D, 	(06-JUN-2025 11:51:18)
2,154, 0, 0,823082, 5,D, 	(06-JUN-2025 11:51:18)
2,154, 0, 0,823080, 5,D, 	(06-JUN-2025 11:51:18)
2,154, 0, 0,823080, 5,D, 	(06-JUN-2025 11:51:18)
2,51, 0, 0,822016, 2,I, 	(06-JUN-2025 11:51:18)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:18)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:18)
2,1, 0, 0,822007, 0,D, 	(06-JUN-2025 11:51:18)
2,154, 0, 0,823082, 5,D, 	(06-JUN-2025 11:51:18)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:18)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:18)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:18)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:18)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:18)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:18)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:18)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:18)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:18)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:18)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822015, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822015, 1,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,822002, 4,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,822002, 4,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,822002, 4,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,822002, 4,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,822002, 4,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,822002, 4,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,822002, 4,I, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822017, 0,T, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822017, 0,T, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822017, 0,T, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822017, 0,T, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822018, 2,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822018, 2,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822018, 2,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822018, 2,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822018, 2,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822018, 2,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822016, 2,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822007, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823082, 5,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822016, 2,I, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823082, 5,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822007, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822007, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823082, 5,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822007, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823082, 5,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823082, 5,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822016, 2,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822016, 2,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822007, 0,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822016, 2,I, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823080, 5,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822016, 2,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822016, 2,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822007, 0,D, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,822014, 1,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,822002, 4,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,822002, 4,I, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,822028, 0,D, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,61, 0, 0,822030, 1,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823036, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822006, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823038, 4,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822018, 2,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,822018, 2,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823037, 4,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823070, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823070, 1,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823042, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823042, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,159, 0, 0,823095, 1,D, 	(06-JUN-2025 11:51:19)
2,186, 0, 0,823096, 1,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824006, 13,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824006, 13,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824006, 13,D, 	(06-JUN-2025 11:51:19)
2,186, 0, 0,823096, 1,D, 	(06-JUN-2025 11:51:19)
2,186, 0, 0,823096, 1,D, 	(06-JUN-2025 11:51:19)
2,186, 0, 0,823096, 1,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823071, 0,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823071, 0,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823071, 0,D, 	(06-JUN-2025 11:51:19)
2,159, 0, 0,823095, 1,D, 	(06-JUN-2025 11:51:19)
2,159, 0, 0,823095, 1,D, 	(06-JUN-2025 11:51:19)
2,159, 0, 0,823095, 1,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823044, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823044, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824006, 13,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,186, 0, 0,823096, 1,D, 	(06-JUN-2025 11:51:19)
2,186, 0, 0,823096, 1,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823044, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823044, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824006, 13,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823044, 4,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823071, 0,D, 	(06-JUN-2025 11:51:19)
2,159, 0, 0,823095, 1,D, 	(06-JUN-2025 11:51:19)
2,159, 0, 0,823095, 1,D, 	(06-JUN-2025 11:51:19)
2,186, 0, 0,823096, 1,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823044, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824006, 13,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823090, 1,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823042, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823042, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823089, 0,D, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823070, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823070, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823070, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823070, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823070, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823070, 1,I, 	(06-JUN-2025 11:51:19)
2,51, 0, 0,823070, 1,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823043, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,824004, 21,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823040, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823040, 4,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823087, 0,D, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823064, 1,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823010, 1,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822009, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,823073, 1,T, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,823073, 1,T, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,823073, 1,T, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822008, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823087, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823084, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823039, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823039, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823039, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823039, 4,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823083, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823083, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823009, 1,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823055, 1,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823087, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822009, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822009, 0,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,823073, 1,T, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,823073, 1,T, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823040, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823040, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822009, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823087, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823087, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823040, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823040, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823040, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823040, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822009, 0,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,822009, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823087, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823087, 0,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823087, 0,D, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823088, 3,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,823073, 1,T, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,823073, 1,T, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,823073, 1,T, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,20, 0, 0,823073, 1,T, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823088, 3,D, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823088, 3,D, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823088, 3,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823088, 3,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,43, 0, 0,823065, 0,I, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823041, 4,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823088, 3,D, 	(06-JUN-2025 11:51:19)
2,154, 0, 0,823088, 3,D, 	(06-JUN-2025 11:51:19)
2,1, 0, 0,823012, 0,I, 	(06-JUN-2025 11:51:19)
