

<<START>>,<<FMS_TRADER_CONT_BU>>,,,,,, 	(19-MAY-2025 11:59:05)
2,1, 0, 0,822007,0,1,D, 	(19-MAY-2025 11:59:46)
2,1, 0, 0,822008,0,1,D, 	(19-MAY-2025 11:59:46)
2,1, 0, 0,822009,0,1,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,1, 0, 0,822005,0,1,D, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,1, 0, 0,822006,0,1,D, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,1, 0, 0,822007,0,1,D, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,1, 0, 0,822008,0,1,D, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,1, 0, 0,822009,0,1,D, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,1, 0, 0,822005,0,2,D, 	(19-MAY-2025 11:59:46)
2,1, 0, 0,822006,0,2,D, 	(19-MAY-2025 11:59:46)
2,1, 0, 0,822007,0,2,D, 	(19-MAY-2025 11:59:46)
2,1, 0, 0,822008,0,2,D, 	(19-MAY-2025 11:59:46)
2,1, 0, 0,822009,0,2,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,15, 0, 0,822010,0,1,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,2,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,822011,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,822012,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,822013,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,822013,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,822014,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,822014,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,822015,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,822015,0,1,I, 	(19-MAY-2025 11:59:46)
2,51, 0, 0,822016,2,1,I, 	(19-MAY-2025 11:59:46)
2,51, 0, 0,822016,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,822016,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,823069,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,823069,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,823070,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,823070,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,824012,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,824012,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,51, 0, 0,823071,0,1,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,2,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,2,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,822017,0,1,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,822018,2,1,D, 	(19-MAY-2025 11:59:46)
2,20, 0, 0,822018,2,2,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,822018,1,1,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,822018,0,1,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,823072,1,1,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,823072,0,1,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,823073,1,2,T, 	(19-MAY-2025 11:59:46)
2,20, 0, 0,823073,1,1,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,823073,0,2,T, 	(19-MAY-2025 11:59:46)
2,20, 0, 0,823073,0,1,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,823074,0,1,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,823075,0,1,T, 	(19-MAY-2025 11:59:46)
2,20, 0, 0,823076,1,1,T, 	(19-MAY-2025 11:59:46)
2,20, 0, 0,823076,1,2,T, 	(19-MAY-2025 11:59:46)
2,20, 0, 0,823076,0,1,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,823076,0,2,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,824013,1,1,T, 	(19-MAY-2025 11:59:46)
2,20, 0, 0,824013,0,1,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,20, 0, 0,825001,0,1,T, 	(19-MAY-2025 11:59:46)
2,20, 0, 0,825001,0,2,T, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822019,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822020,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822021,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822022,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822022,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822023,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822024,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822024,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822025,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822026,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822027,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,822027,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,823077,1,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,14, 0, 0,823077,0,1,I, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,154, 0, 0,822028,0,1,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,2,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,154, 0, 0,823078,5,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823079,5,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823080,5,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823081,5,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823082,5,1,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,154, 0, 0,823078,4,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823079,4,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823080,4,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823081,4,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823082,4,1,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,154, 0, 0,823078,3,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823079,3,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823080,3,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823081,3,1,D, 	(19-MAY-2025 11:59:46)
2,154, 0, 0,823082,3,1,D, 	(19-MAY-2025 11:59:46)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,2,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,2,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,2,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,2,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,2,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,null, , ,,,1,, 	(19-MAY-2025 11:59:46)	 (Not Inserted)
2,154, 0, 0,823078,2,1,D, 	(19-MAY-2025 11:59:46)
