

<<START>>,<<FMS_GTA_CONT_MAP>>,, 	(09-MAY-2025 15:49:12)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,CONT_REF_NO,CUST_CD,SELL_CONT_MAP,TIMESTAMP,
2,4 , 1,0,145,0,C,1-1-1603-1001,54,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,146,0,C,1-1-1604-542S1-0-3-1-2,34,S-1-0-3-1, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,147,0,C,1-2-1604-1141S1-0-1-0-1,104,S-1-0-1-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,148,0,C,1-1-1601-1002S1-0-3-0-2,54,S-1-0-3-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,149,0,C,1-1-1603-1002S1-0-3-0-2,54,S-1-0-3-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,150,0,C,1-1-1604-1141S1-0-2-0-1,104,S-1-0-2-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,151,0,C,1-1-1603-392S1-0-8-0-2,25,S-1-0-8-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,152,0,C,1-1-1601-348S1-0-15-0-8,154,S-1-0-15-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,153,0,C,1-1-1604-893S1-0-3-0-3,50,S-1-0-3-0, 	(09-MAY-2025 15:49:12)
2,4 , 1,0,154,0,C,1-1-1601-782,42,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,155,0,C,1-1-1601-1201L2-0-1-0-1,107,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,156,0,C,1-1-1601-411L23-0-1-0-1,27,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,157,0,C,1-1-1601-83L122-0-1-0-3,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,158,0,C,1-1-1601-84L122-0-1-0-4,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,159,0,C,1-1-1604-1132L6-0-1-0-2,105,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
2,4 , 1,0,160,0,C,1-1-1603-87,5,, 	(09-MAY-2025 15:49:12)	 (Not Inserted)
