

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(02-MAY-2025 12:46:31)
2,1, 0, 0,825059, 13,D,2,1, 7, ,01/11/2023 00:00:00, 15/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 8, ,01/11/2023 00:00:00, 15/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 9, ,16/11/2023 00:00:00, 30/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 10, ,16/11/2023 00:00:00, 30/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 11, ,16/11/2023 00:00:00, 30/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 12, ,16/11/2023 00:00:00, 30/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 13, ,16/11/2023 00:00:00, 30/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 14, ,16/11/2023 00:00:00, 30/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 15, ,16/11/2023 00:00:00, 30/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 16, ,16/11/2023 00:00:00, 30/11/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 17, ,01/12/2023 00:00:00, 15/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 18, ,01/12/2023 00:00:00, 15/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 19, ,01/12/2023 00:00:00, 15/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 20, ,01/12/2023 00:00:00, 15/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 21, ,01/12/2023 00:00:00, 15/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 22, ,01/12/2023 00:00:00, 15/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 23, ,01/12/2023 00:00:00, 15/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 24, ,01/12/2023 00:00:00, 15/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 25, ,16/12/2023 00:00:00, 31/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 26, ,16/12/2023 00:00:00, 31/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 27, ,16/12/2023 00:00:00, 31/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 28, ,16/12/2023 00:00:00, 31/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 29, ,16/12/2023 00:00:00, 31/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 30, ,16/12/2023 00:00:00, 31/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 31, ,16/12/2023 00:00:00, 31/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 32, ,16/12/2023 00:00:00, 31/12/2023 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 33, ,01/01/2024 00:00:00, 15/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 34, ,01/01/2024 00:00:00, 15/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 35, ,01/01/2024 00:00:00, 15/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 36, ,01/01/2024 00:00:00, 15/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 37, ,01/01/2024 00:00:00, 15/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 38, ,01/01/2024 00:00:00, 15/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 39, ,01/01/2024 00:00:00, 15/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 40, ,01/01/2024 00:00:00, 15/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 41, ,16/01/2024 00:00:00, 31/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 42, ,16/01/2024 00:00:00, 31/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 43, ,16/01/2024 00:00:00, 31/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 44, ,16/01/2024 00:00:00, 31/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 45, ,16/01/2024 00:00:00, 31/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 46, ,16/01/2024 00:00:00, 31/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 47, ,16/01/2024 00:00:00, 31/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 48, ,16/01/2024 00:00:00, 31/01/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 49, ,01/02/2024 00:00:00, 15/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 50, ,01/02/2024 00:00:00, 15/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 51, ,01/02/2024 00:00:00, 15/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 52, ,01/02/2024 00:00:00, 15/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 53, ,01/02/2024 00:00:00, 15/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 54, ,01/02/2024 00:00:00, 15/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 55, ,01/02/2024 00:00:00, 15/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 56, ,01/02/2024 00:00:00, 15/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 57, ,16/02/2024 00:00:00, 29/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 58, ,16/02/2024 00:00:00, 29/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 59, ,16/02/2024 00:00:00, 29/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 60, ,16/02/2024 00:00:00, 29/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 61, ,16/02/2024 00:00:00, 29/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 62, ,16/02/2024 00:00:00, 29/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 63, ,16/02/2024 00:00:00, 29/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 64, ,16/02/2024 00:00:00, 29/02/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 65, ,01/03/2024 00:00:00, 15/03/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 66, ,01/03/2024 00:00:00, 15/03/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 67, ,01/03/2024 00:00:00, 15/03/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 68, ,01/03/2024 00:00:00, 15/03/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 69, ,01/03/2024 00:00:00, 15/03/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 70, ,01/03/2024 00:00:00, 15/03/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 71, ,01/03/2024 00:00:00, 15/03/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 72, ,01/03/2024 00:00:00, 15/03/2024 00:00:00,2023-2024,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 73, ,16/03/2024 00:00:00, 31/03/2024 00:00:00,2023-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 74, ,16/03/2024 00:00:00, 31/03/2024 00:00:00,2023-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 75, ,16/03/2024 00:00:00, 31/03/2024 00:00:00,2023-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 76, ,16/03/2024 00:00:00, 31/03/2024 00:00:00,2023-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 77, ,16/03/2024 00:00:00, 31/03/2024 00:00:00,2023-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 78, ,16/03/2024 00:00:00, 31/03/2024 00:00:00,2023-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 79, ,16/03/2024 00:00:00, 31/03/2024 00:00:00,2023-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 80, ,16/03/2024 00:00:00, 31/03/2024 00:00:00,2023-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 81, ,01/04/2024 00:00:00, 15/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 82, ,01/04/2024 00:00:00, 15/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 83, ,01/04/2024 00:00:00, 15/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 84, ,01/04/2024 00:00:00, 15/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 85, ,01/04/2024 00:00:00, 15/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 86, ,01/04/2024 00:00:00, 15/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 87, ,01/04/2024 00:00:00, 15/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 88, ,01/04/2024 00:00:00, 15/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 89, ,16/04/2024 00:00:00, 30/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 90, ,16/04/2024 00:00:00, 30/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 91, ,16/04/2024 00:00:00, 30/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 92, ,16/04/2024 00:00:00, 30/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 93, ,16/04/2024 00:00:00, 30/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 94, ,16/04/2024 00:00:00, 30/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 95, ,16/04/2024 00:00:00, 30/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 96, ,16/04/2024 00:00:00, 30/04/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 97, ,01/05/2024 00:00:00, 15/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 98, ,01/05/2024 00:00:00, 15/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 99, ,01/05/2024 00:00:00, 15/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 100, ,01/05/2024 00:00:00, 15/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 101, ,01/05/2024 00:00:00, 15/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 102, ,01/05/2024 00:00:00, 15/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 103, ,01/05/2024 00:00:00, 15/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 104, ,01/05/2024 00:00:00, 15/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 105, ,16/05/2024 00:00:00, 31/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 106, ,16/05/2024 00:00:00, 31/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 107, ,16/05/2024 00:00:00, 31/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 108, ,16/05/2024 00:00:00, 31/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 109, ,16/05/2024 00:00:00, 31/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 110, ,16/05/2024 00:00:00, 31/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 111, ,16/05/2024 00:00:00, 31/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 112, ,16/05/2024 00:00:00, 31/05/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 113, ,01/06/2024 00:00:00, 15/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 114, ,01/06/2024 00:00:00, 15/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 115, ,01/06/2024 00:00:00, 15/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 116, ,01/06/2024 00:00:00, 15/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 117, ,01/06/2024 00:00:00, 15/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 118, ,01/06/2024 00:00:00, 15/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 119, ,01/06/2024 00:00:00, 15/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 120, ,01/06/2024 00:00:00, 15/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 121, ,16/06/2024 00:00:00, 30/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 122, ,16/06/2024 00:00:00, 30/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 123, ,16/06/2024 00:00:00, 30/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 124, ,16/06/2024 00:00:00, 30/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 125, ,16/06/2024 00:00:00, 30/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 126, ,16/06/2024 00:00:00, 30/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 127, ,16/06/2024 00:00:00, 30/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 128, ,16/06/2024 00:00:00, 30/06/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 1, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 2, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 3, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 4, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 129, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 130, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 131, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 132, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 1, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 2, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 3, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 4, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 5, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 6, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 7, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 8, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 133, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 134, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 135, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 136, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 5, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 6, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 7, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 8, ,01/07/2024 00:00:00, 15/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 9, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 10, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 11, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 12, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 137, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 138, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 139, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 140, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 9, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 10, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 11, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 12, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 13, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 14, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 15, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 16, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 141, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 142, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 143, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,2,1, 144, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 13, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 14, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 15, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,3,1, 16, ,16/07/2024 00:00:00, 31/07/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 17, ,01/08/2024 00:00:00, 15/08/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
2,1, 0, 0,825059, 13,D,1,1, 18, ,01/08/2024 00:00:00, 15/08/2024 00:00:00,2024-2025,F, 	(02-MAY-2025 12:46:37)
