

<<START>>,<<FMS_TRADER_CN_MST>>,,,, 	(14-MAY-2025 13:33:36)
 
COMPANY_CD,CD,AGMT_TYPE,AGMT_NO,AGMT_REV,CONT_TYPE,CONT_NO,CONT_REV,TIMESTAMP
2, 110,  M , ,  0 , N, 724002, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 110,  M , ,  0 , N, 724002, 0, 	(14-MAY-2025 13:33:37)	 (Not Inserted)
2, 110,  M , 1,  0 , N, 724002, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 724003, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 724004, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 724005, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 725001, 0, 	(14-MAY-2025 13:33:37)
2, 110,  M , 1,  0 , N, 725002, 0, 	(14-MAY-2025 13:33:37)

TOTAL DATA IN EXCEL : 250 	(14-MAY-2025 13:33:37)
 

TOTAL DATA INSERTED : 201 	(14-MAY-2025 13:33:37)
 

TOTAL SKIPPED DATA 49 	(14-MAY-2025 13:33:37)
 
<<END>><<FMS_TRADER_CN_MST>> 	(14-MAY-2025 13:33:37)
 

<<START>>,<<FMS_TRADER_CONT_PLANT1>>, 	(14-MAY-2025 13:33:37)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(14-MAY-2025 13:33:37)
 

TOTAL DATA IN EXCEL : ,0, 	(14-MAY-2025 13:33:37)
 

TOTAL DATA INSERTED : ,201, 	(14-MAY-2025 13:33:37)
 

TOTAL SKIPPED DATA ,0, 	(14-MAY-2025 13:33:37)
 
<<END>>,<<FMS_TRADER_CONT_PLANT1>>, 	(14-MAY-2025 13:33:37)
 

<<START>>,<<FMS_TRADER_CONT_BU1>>, 	(14-MAY-2025 13:33:37)
 
COMPANY_CD,COUNTERPARTY_CD,, 	(14-MAY-2025 13:33:37)
 

TOTAL DATA IN EXCEL : ,0, 	(14-MAY-2025 13:33:37)
 

TOTAL DATA INSERTED : ,201, 	(14-MAY-2025 13:33:37)
 

TOTAL SKIPPED DATA ,0, 	(14-MAY-2025 13:33:37)
 
<<END>>,<<FMS_TRADER_CONT_BU1>>, 	(14-MAY-2025 13:33:37)
 
