

<<START>>,<<FMS_SUPPLY_CONT_TRANSPTR>>,,,,,,,, 	(04-JUN-2025 15:54:00)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, TRANSPORTER_CD, PLANT_SEQ_NO,TIMESTAMP,
2,48 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,48 , 1,0,1,3,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,1,0,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,1,1,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,1,1,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,2,0,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,3,0,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,4,0,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,4,0,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,5,0,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,5,0,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,6,0,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,6,0,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,6,1,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,6,1,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,6,2,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,6,2,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,7,0,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,7,0,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,7,1,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,7,1,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,7,2,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,7,2,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,8,0,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,8,0,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,9,0,S,1, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,9,0,S,2, 	(04-JUN-2025 15:54:02)
2,49 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,4,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,6,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,8,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,1,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,6,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,7,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,7,2,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,7,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,6,2,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,9,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,49 , 1,0,5,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)
2,50 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , 1,0,3,0,S,2, 	(04-JUN-2025 15:54:02)
2,50 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,50 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)
2,50 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,50 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,52 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,52 , 1,0,1,0,S,2, 	(04-JUN-2025 15:54:02)
2,52 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)
2,52 , 1,0,3,0,S,2, 	(04-JUN-2025 15:54:02)
2,52 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,52 , 1,0,2,1,S,1, 	(04-JUN-2025 15:54:02)
2,52 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)
2,52 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,117 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,54 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,54 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)
2,54 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,1,0,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,2,0,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,2,1,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,2,1,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,2,2,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,2,2,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,3,0,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,4,0,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,4,0,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,4,1,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,4,1,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,4,2,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,4,2,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,5,0,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,5,0,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,5,1,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,5,1,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,6,0,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,6,0,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,6,1,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,6,1,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,7,0,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,7,0,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,7,1,S,1, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,7,1,S,2, 	(04-JUN-2025 15:54:02)
2,55 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,4,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,4,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,4,2,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,5,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,5,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,6,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,6,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,2,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,2,2,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,7,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,55 , 1,0,7,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,56 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,56 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,56 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,56 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,56 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,56 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,56 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,56 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,56 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,57 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,58 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,58 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,58 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,58 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,58 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,58 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,59 , 1,0,1,1,S,1, 	(04-JUN-2025 15:54:02)
2,59 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,59 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)
2,59 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)
2,60 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,60 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,60 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,60 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,60 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,124 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,61 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,61 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,61 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,61 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,158 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,158 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,158 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,158 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,158 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,63 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,1,0,S,2, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,1,1,S,1, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,1,1,S,2, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,2,0,S,2, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,3,0,S,2, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,4,0,S,1, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,4,0,S,2, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,4,1,S,1, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,4,1,S,2, 	(04-JUN-2025 15:54:02)
2,63 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,63 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,63 , 1,0,1,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,63 , 1,0,3,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,63 , 1,0,4,1,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,63 , 1,0,4,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,64 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,65 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,65 , 1,0,1,0,S,2, 	(04-JUN-2025 15:54:02)
2,65 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)
2,65 , 1,0,2,0,S,2, 	(04-JUN-2025 15:54:02)
2,65 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,65 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,66 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,66 , ,,,,,2, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,66 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,67 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,67 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,67 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,67 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,67 , ,,,,,1, 	(04-JUN-2025 15:54:02)	 (Not Inserted)
2,144 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:02)
2,144 , 1,0,1,0,S,2, 	(04-JUN-2025 15:54:03)
2,144 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,147 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,92 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:03)
2,92 , 2,0,1,0,S,1, 	(04-JUN-2025 15:54:03)
2,104 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:03)
2,104 , 1,0,1,0,S,2, 	(04-JUN-2025 15:54:03)
2,104 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:03)
2,104 , 1,0,2,0,S,2, 	(04-JUN-2025 15:54:03)
2,104 , 2,0,1,0,S,1, 	(04-JUN-2025 15:54:03)
2,104 , 2,0,1,0,S,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,104 , 2,0,1,0,S,2, 	(04-JUN-2025 15:54:03)
2,104 , 2,0,1,1,S,1, 	(04-JUN-2025 15:54:03)
2,104 , 2,0,1,1,S,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,104 , 2,0,1,1,S,2, 	(04-JUN-2025 15:54:03)
2,104 , 1,0,1,0,S,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,104 , 2,0,1,0,S,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,104 , 1,0,2,0,S,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,104 , 2,0,1,1,S,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,104 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,104 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,104 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,2, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
2,105 , ,,,,,1, 	(04-JUN-2025 15:54:03)	 (Not Inserted)
