

<<START>>,<<FMS_CUSTOM_PD_BOND_DTL>>,,, 	(24-JUN-2025 10:23:19)
 
COMPANY_CD,SEQ_NO ,CAL_YEAR,PD_BOND,TIMESTAMP
2,154, 0, 0,823090, 1,D,2,1,,2,1,5,16/11/2023 00:00:00,30/11/2023 00:00:00,0138-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,1,1,5,01/12/2023 00:00:00,15/12/2023 00:00:00,0141-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,2,1,5,16/12/2023 00:00:00,31/12/2023 00:00:00,0144-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,1,1,5,01/01/2024 00:00:00,15/01/2024 00:00:00,0147-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,2,1,5,16/01/2024 00:00:00,31/01/2024 00:00:00,0153-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,1,1,5,01/02/2024 00:00:00,15/02/2024 00:00:00,0156-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,2,1,5,16/02/2024 00:00:00,29/02/2024 00:00:00,0159-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,1,1,5,01/03/2024 00:00:00,15/03/2024 00:00:00,0162-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823090, 1,D,2,1,,2,1,5,16/03/2024 00:00:00,31/03/2024 00:00:00,0167-23-24, 	(24-JUN-2025 10:23:48)
2,154, 0, 0,823092, 0,D,2,1,,1,1,5,01/12/2023 00:00:00,15/12/2023 00:00:00,0139-23-24, 	(24-JUN-2025 10:23:48)
