

<<START>>,<<FMS_SUPPLY_AGMT_LIABILITY>>,, 	(09-MAY-2025 12:14:20)
 
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,TIMESTAMP,
2,154,1,0,8,1,S, 	(09-MAY-2025 12:14:21)
2,154,1,0,9,0,S, 	(09-MAY-2025 12:14:21)
2,154,1,0,5,3,S, 	(09-MAY-2025 12:14:21)
2,154,1,0,10,0,S, 	(09-MAY-2025 12:14:21)
2,154,1,0,16,0,S, 	(09-MAY-2025 12:14:21)
2,154,1,0,17,0,S, 	(09-MAY-2025 12:14:21)
2,154,1,0,18,0,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,17,2,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,16,2,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,17,1,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,19,0,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,19,1,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,19,2,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,20,0,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,12,0,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,16,1,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,14,1,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,14,2,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,11,0,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,15,0,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,21,0,S, 	(09-MAY-2025 12:14:22)
2,154,1,0,20,1,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,1,2,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,2,1,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,9,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,7,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,8,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,10,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,13,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,15,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,14,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,17,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,11,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,12,0,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,15,1,S, 	(09-MAY-2025 12:14:22)
2,21,1,0,16,0,S, 	(09-MAY-2025 12:14:22)
2,21,0,0,124016,0,X, 	(09-MAY-2025 12:14:22)
2,21,0,0,124017,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,22,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,22,0,0,123013,0,X, 	(09-MAY-2025 12:14:22)
2,22,0,0,124017,0,X, 	(09-MAY-2025 12:14:22)
2,23,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,6,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,6,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,4,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,4,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,5,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,5,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,7,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,7,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,7,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,10,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,10,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,10,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,3,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,3,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,1,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,1,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,9,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,9,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,9,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,2,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,2,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,8,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,8,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,8,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,11,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,11,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,11,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,15,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,15,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,15,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,14,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,14,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,14,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,12,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,12,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,12,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,13,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,13,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,13,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,16,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,16,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,16,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,17,0,S, 	(09-MAY-2025 12:14:22)
2,23,1,0,17,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,1,0,17,0,S, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,0,0,123014,0,X, 	(09-MAY-2025 12:14:22)
2,23,0,0,123015,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,0,0,123015,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,0,0,125002,1,X, 	(09-MAY-2025 12:14:22)
2,23,0,0,125003,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,0,0,125003,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,0,0,125003,0,X, 	(09-MAY-2025 12:14:22)
2,23,0,0,125004,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,23,0,0,125004,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,24,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,7,0,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,6,1,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,8,0,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,9,0,S, 	(09-MAY-2025 12:14:22)
2,24,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,3,2,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,3,1,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,4,1,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,9,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,10,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,11,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,7,0,S, 	(09-MAY-2025 12:14:22)
2,25,1,0,8,0,S, 	(09-MAY-2025 12:14:22)
2,25,0,0,125004,0,X, 	(09-MAY-2025 12:14:22)
2,25,0,0,125005,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,25,0,0,125005,1,X, 	(09-MAY-2025 12:14:22)
2,25,0,0,125006,2,X, 	(09-MAY-2025 12:14:22)
2,26,0,0,220014,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,220015,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,220016,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,220017,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,220018,1,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,220019,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,220020,1,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,220021,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,223107,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,223108,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,223109,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,223110,0,L, 	(09-MAY-2025 12:14:22)
2,26,0,0,223111,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220022,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220023,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220024,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,221004,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,221005,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,222031,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,222032,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,222033,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220025,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220026,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220027,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,221006,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,222034,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220028,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220029,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220030,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220031,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,221007,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,222035,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220032,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,220033,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,222036,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,222037,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,223112,2,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,225003,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,223113,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,223114,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,223115,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,223116,0,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,223117,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,222038,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,222039,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,223118,1,L, 	(09-MAY-2025 12:14:22)
2,27,0,0,223119,0,L, 	(09-MAY-2025 12:14:22)
2,28,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,28,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,29,0,0,220034,0,L, 	(09-MAY-2025 12:14:22)
2,29,0,0,220035,0,L, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,29,0,0,220035,0,L, 	(09-MAY-2025 12:14:22)
2,29,0,0,220036,0,L, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,30,0,0,220036,0,L, 	(09-MAY-2025 12:14:22)
2,30,0,0,222040,0,L, 	(09-MAY-2025 12:14:22)
2,30,0,0,220037,0,L, 	(09-MAY-2025 12:14:22)
2,30,0,0,222041,0,L, 	(09-MAY-2025 12:14:22)
2,30,0,0,222042,0,L, 	(09-MAY-2025 12:14:22)
2,30,0,0,222043,1,L, 	(09-MAY-2025 12:14:22)
2,30,0,0,223120,0,L, 	(09-MAY-2025 12:14:22)
2,30,0,0,223121,0,L, 	(09-MAY-2025 12:14:22)
2,30,0,0,223122,0,L, 	(09-MAY-2025 12:14:22)
2,30,0,0,223123,1,L, 	(09-MAY-2025 12:14:22)
2,31,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,1,2,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,1,4,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,6,3,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,1,3,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,6,1,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,9,1,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,10,1,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,7,1,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,7,2,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,6,2,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,7,0,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,10,0,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,10,2,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,9,2,S, 	(09-MAY-2025 12:14:22)
2,31,1,0,9,0,S, 	(09-MAY-2025 12:14:22)
2,32,0,0,222044,0,L, 	(09-MAY-2025 12:14:22)
2,32,0,0,220038,0,L, 	(09-MAY-2025 12:14:22)
2,32,0,0,220039,0,L, 	(09-MAY-2025 12:14:22)
2,32,0,0,221008,0,L, 	(09-MAY-2025 12:14:22)
2,32,0,0,221009,1,L, 	(09-MAY-2025 12:14:22)
2,32,0,0,222045,0,L, 	(09-MAY-2025 12:14:22)
2,32,0,0,223124,0,L, 	(09-MAY-2025 12:14:22)
2,32,0,0,223125,0,L, 	(09-MAY-2025 12:14:22)
2,34,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,34,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,34,1,0,3,1,S, 	(09-MAY-2025 12:14:22)
2,34,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,34,1,0,3,2,S, 	(09-MAY-2025 12:14:22)
2,34,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,34,1,0,3,4,S, 	(09-MAY-2025 12:14:22)
2,34,1,0,3,3,S, 	(09-MAY-2025 12:14:22)
2,34,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,35,0,0,124018,0,X, 	(09-MAY-2025 12:14:22)
2,35,0,0,124019,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124019,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124019,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124019,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124019,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124019,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124019,1,X, 	(09-MAY-2025 12:14:22)
2,35,0,0,124020,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124020,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124020,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124020,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124020,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,35,0,0,124020,1,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,36,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,36,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,36,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,36,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,36,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,37,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,37,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,37,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,37,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,37,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,37,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,38,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,38,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,2,1,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,2,2,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,2,3,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,3,1,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,7,0,S, 	(09-MAY-2025 12:14:22)
2,39,1,0,8,0,S, 	(09-MAY-2025 12:14:22)
2,40,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,40,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,40,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,40,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,40,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,40,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,41,1,0,4,1,S, 	(09-MAY-2025 12:14:22)
2,41,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,41,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,41,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,41,0,0,221010,2,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,221011,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222046,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222047,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222048,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,221012,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,221013,1,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,221014,1,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222049,1,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222050,1,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222051,1,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,221015,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,221016,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,221017,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222052,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222053,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222054,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222055,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222056,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222057,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,223126,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,223127,1,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,224018,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,224019,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,224020,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,225004,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,225005,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,225006,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,225007,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,224021,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,223128,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,224022,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,222058,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,224023,0,L, 	(09-MAY-2025 12:14:22)
2,41,0,0,122010,0,X, 	(09-MAY-2025 12:14:22)
2,41,0,0,122011,1,X, 	(09-MAY-2025 12:14:22)
2,42,0,0,222059,1,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,223129,0,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,222060,0,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,222061,0,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,222062,0,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,223130,0,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,223131,0,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,223132,1,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,223133,0,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,223134,1,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,222063,1,L, 	(09-MAY-2025 12:14:22)
2,42,0,0,223135,1,L, 	(09-MAY-2025 12:14:22)
2,46,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,46,1,0,1,2,S, 	(09-MAY-2025 12:14:22)
2,46,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,46,1,0,3,1,S, 	(09-MAY-2025 12:14:22)
2,46,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,46,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,46,0,0,122012,0,X, 	(09-MAY-2025 12:14:22)
2,46,0,0,124020,0,X, 	(09-MAY-2025 12:14:22)
2,47,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,47,1,0,1,2,S, 	(09-MAY-2025 12:14:22)
2,47,1,0,1,3,S, 	(09-MAY-2025 12:14:22)
2,47,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,47,1,0,5,1,S, 	(09-MAY-2025 12:14:22)
2,47,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,47,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,47,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,47,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,47,0,0,124021,0,X, 	(09-MAY-2025 12:14:22)
2,48,1,0,1,5,S, 	(09-MAY-2025 12:14:22)
2,48,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,48,1,0,1,2,S, 	(09-MAY-2025 12:14:22)
2,48,1,0,1,4,S, 	(09-MAY-2025 12:14:22)
2,48,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,48,1,0,1,6,S, 	(09-MAY-2025 12:14:22)
2,48,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,48,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,48,1,0,1,3,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,4,0,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,6,0,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,8,0,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,1,1,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,6,1,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,7,0,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,7,2,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,7,1,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,6,2,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,9,0,S, 	(09-MAY-2025 12:14:22)
2,49,1,0,5,0,S, 	(09-MAY-2025 12:14:22)
2,50,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,50,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,50,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,50,0,0,223136,0,L, 	(09-MAY-2025 12:14:22)
2,50,0,0,223137,0,L, 	(09-MAY-2025 12:14:22)
2,50,0,0,223138,0,L, 	(09-MAY-2025 12:14:22)
2,50,0,0,223139,1,L, 	(09-MAY-2025 12:14:22)
2,50,0,0,223140,0,L, 	(09-MAY-2025 12:14:22)
2,50,0,0,223141,1,L, 	(09-MAY-2025 12:14:22)
2,52,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
2,52,1,0,2,1,S, 	(09-MAY-2025 12:14:22)
2,52,1,0,2,0,S, 	(09-MAY-2025 12:14:22)
2,52,1,0,3,0,S, 	(09-MAY-2025 12:14:22)
2,117,0,0,124022,0,X, 	(09-MAY-2025 12:14:22)
2,117,0,0,124023,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,117,0,0,124023,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,117,0,0,124023,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,117,0,0,124023,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,117,0,0,124023,0,X, 	(09-MAY-2025 12:14:22)	 (Not Inserted)
2,54,1,0,1,0,S, 	(09-MAY-2025 12:14:22)
