

<<START>>,<<FMS_PUR_SG_INV_MST>>,,,,,,,,,,,,,,,,,, 	(03-MAY-2025 17:04:27)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE, PLANT_SEQ, BU_UNIT, FREQ, PERIOD_START_DT, PERIOD_END_DT, INVOICE_SEQ, FINANCIAL_YEAR, INV_FLAG,CONTACT_PERSON_CD,BU_CONTACT_PERSON_CD,INVOICE_NO,SALE_PRICE,TIMESTAMP
2,N,12,2008-2009,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2008-2009,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2008-2009,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2008-2009,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2008-2009,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2008-2009,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2008-2009,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2008-2009,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2008-2009,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2008-2009,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2008-2009,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2008-2009,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2008-2009,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2008-2009,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2008-2009,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2008-2009,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2008-2009,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2008-2009,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2008-2009,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2008-2009,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2008-2009,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,25,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,21,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,21,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,21,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,26,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,26,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,26,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,22,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,22,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,22,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,27,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,27,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,27,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,23,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,23,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,23,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2007-2008,49,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2007-2008,49,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,28,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,28,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,28,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,24,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,24,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,24,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,29,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,29,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,29,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,25,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,25,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,25,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,30,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,30,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,30,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,26,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,26,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,26,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,31,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,31,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,31,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,27,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,27,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,27,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,20,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,20,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,20,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,21,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,21,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,21,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,22,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,22,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,22,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,23,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,23,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,23,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,20,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,20,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,20,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,24,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,24,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,24,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,25,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,25,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2006-2007,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2006-2007,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2006-2007,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2006-2007,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2006-2007,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2006-2007,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,17,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2006-2007,49,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2006-2007,49,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,18,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,19,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,4,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,4,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,4,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2007-2008,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2007-2008,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2007-2008,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2007-2008,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2007-2008,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2007-2008,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2007-2008,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2007-2008,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2007-2008,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,10,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,11,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,4,2006-2007,49,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,4,2006-2007,49,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,12,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,13,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2006-2007,51,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2006-2007,51,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2006-2007,51,123,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,14,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2006-2007,49,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2006-2007,49,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,15,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,16,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,2,2005-2006,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,2,2005-2006,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,2,2005-2006,49,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,2,2005-2006,49,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,3,2005-2006,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,3,2005-2006,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,3,2005-2006,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,3,2005-2006,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,3,2005-2006,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,5,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2006-2007,51,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2006-2007,51,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,6,2006-2007,51,123,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,7,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2006-2007,49,120,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,8,2006-2007,49,122,CP ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,2,2006-2007,49,120,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,2,2006-2007,49,122,CF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2006-2007,0,0,P ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2006-2007,0,0,PF ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
2,N,9,2006-2007,0,0,F ,  	(03-MAY-2025 17:04:34)	 (Not Inserted)
