

<<START>>,<<FMS_ENTITY_CONTACT_MST>>,,,,,, 	(27-FEB-2025 11:02:17)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 11 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 11 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 4 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 4 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 4 , 01/10/2022 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 4 , 01/10/2022 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 8 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 8 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 5 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 5 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 7 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 7 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 25 , 01/10/2022 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 25 , 01/10/2022 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 29 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 29 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 2 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 2 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 13 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 13 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 12 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 12 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 3 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 3 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 6 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 6 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 11 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 11 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 4 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 4 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 4 , 01/10/2022 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 4 , 01/10/2022 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 8 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 8 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 5 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 5 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 7 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 7 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 25 , 01/10/2022 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 25 , 01/10/2022 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 29 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 29 , 01/10/2022 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 2 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 2 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,27 , IFFCO , C , 13 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)
2 ,27 , IFFCO , C , 13 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,28 , HGL-RLNG , C , 3 , 15/11/2021 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,28 , HGL-RLNG , C , 3 , 15/11/2021 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,28 , HGL-RLNG , C , 2 , 01/02/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,28 , HGL-RLNG , C , 2 , 01/02/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,28 , HGL-RLNG , C , 3 , 15/11/2021 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,28 , HGL-RLNG , C , 3 , 15/11/2021 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,28 , HGL-RLNG , C , 2 , 01/02/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,28 , HGL-RLNG , C , 2 , 01/02/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 9 , 01/01/2020 00:00:00 , P6, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 9 , 01/01/2020 00:00:00 , P6, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 9 , 01/01/2020 00:00:00 , P6, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 9 , 01/01/2020 00:00:00 , P6, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 13 , 01/01/2020 00:00:00 , P7, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 13 , 01/01/2020 00:00:00 , P7, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 13 , 01/01/2020 00:00:00 , P7, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 13 , 01/01/2020 00:00:00 , P7, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 10 , 01/01/2020 00:00:00 , P8, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 10 , 01/01/2020 00:00:00 , P8, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 10 , 01/01/2020 00:00:00 , P8, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 10 , 01/01/2020 00:00:00 , P8, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 11 , 01/01/2020 00:00:00 , P9, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 11 , 01/01/2020 00:00:00 , P9, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 11 , 01/01/2020 00:00:00 , P9, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 11 , 01/01/2020 00:00:00 , P9, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 12 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 12 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 12 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 12 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 9 , 01/01/2020 00:00:00 , P6, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 9 , 01/01/2020 00:00:00 , P6, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 9 , 01/01/2020 00:00:00 , P6, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 9 , 01/01/2020 00:00:00 , P6, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 13 , 01/01/2020 00:00:00 , P7, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 13 , 01/01/2020 00:00:00 , P7, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 13 , 01/01/2020 00:00:00 , P7, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 13 , 01/01/2020 00:00:00 , P7, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 10 , 01/01/2020 00:00:00 , P8, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 10 , 01/01/2020 00:00:00 , P8, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 10 , 01/01/2020 00:00:00 , P8, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 10 , 01/01/2020 00:00:00 , P8, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 11 , 01/01/2020 00:00:00 , P9, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 11 , 01/01/2020 00:00:00 , P9, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 11 , 01/01/2020 00:00:00 , P9, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 11 , 01/01/2020 00:00:00 , P9, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 12 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 12 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 12 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 12 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P1, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P2, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P3, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P4, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P5, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P10, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , P11, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)
2 ,29 , PipeInfra , C , 1 , 01/01/2020 00:00:00 , B, 	(27-FEB-2025 11:02:22)	 (Not Inserted)
