

<<START>>,<<FMS_BUY_DAILY_SELLER_NOM>>,,,,,, 	(27-APR-2025 11:08:26)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:08:57)
2,14, 0, 0,825115, 0,I, 	(27-APR-2025 11:08:57)
2,14, 0, 0,825115, 0,I, 	(27-APR-2025 11:08:57)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:08:57)
2,, , ,, ,, 	(27-APR-2025 11:08:57)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:08:58)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:08:58)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:58)	 (Not Inserted)
2,14, 0, 0,825114, 1,I, 	(27-APR-2025 11:08:59)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:08:59)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:08:59)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:08:59)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:00)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:00)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:00)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:00)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:00)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:00)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:00)	 (Not Inserted)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:00)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:01)
2,, , ,, ,, 	(27-APR-2025 11:09:01)	 (Not Inserted)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:09:01)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:02)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:02)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:02)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:02)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:02)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:02)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:02)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:02)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:02)
2,, , ,, ,, 	(27-APR-2025 11:09:02)	 (Not Inserted)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:02)
2,, , ,, ,, 	(27-APR-2025 11:09:02)	 (Not Inserted)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:02)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:02)
2,154, 0, 0,825120, 5,D, 	(27-APR-2025 11:09:02)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:02)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:02)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:02)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:02)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:02)
2,, , ,, ,, 	(27-APR-2025 11:09:02)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:02)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:02)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:02)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:02)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:03)	 (Not Inserted)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:03)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:03)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:03)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:03)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:03)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:09:03)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:09:03)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:09:03)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:09:03)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:03)
2,1, 0, 0,825084, 0,D, 	(27-APR-2025 11:09:03)
2,1, 0, 0,825084, 0,D, 	(27-APR-2025 11:09:03)
2,1, 0, 0,825084, 0,D, 	(27-APR-2025 11:09:03)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:03)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:03)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:03)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:03)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:03)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:04)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:04)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:04)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:09:04)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825084, 0,D, 	(27-APR-2025 11:09:04)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:04)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:09:04)
2,14, 0, 0,825111, 0,I, 	(27-APR-2025 11:09:04)
2,14, 0, 0,825112, 1,I, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,1, 0, 0,825035, 4,D, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825035, 4,D, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,1, 0, 0,825035, 4,D, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,14, 0, 0,825116, 0,I, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825090, 1,I, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:09:04)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:09:04)	 (Not Inserted)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:09:04)
2,154, 0, 0,825120, 5,D, 	(27-APR-2025 11:09:04)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:09:04)
