

<<START>>,<<FMS_GTA_FFLOW_INV_DTL>>,, 	(28-AUG-2025 12:05:41)
 
COMPANY_CD, COUNTERPARTY_CD, AGMT_NO, AGMT_REV, CONT_NO, CONT_REV, CONTRACT_TYPE,INVOICE_TYPE, INVOICE_SEQ, INV_NO ,LINE_NO,LINE_DESC,TIMESTAMP,
2,4,,,,,,,17,UPG2A23109013274,2,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,1,0,95,0,C,TC,46,UPG2A23109013301,1,Transmission Charge, 	(28-AUG-2025 12:05:41)
2,4,,,,,,,46,UPG2A24109004015,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,UPG2A24109005833,1,Transmission Charge, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,UPG2A23109007835,1,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,UPG2A23109007478,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,UPG2A23109007478,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,UPG2A23109007989,2,Ship or Pay Charges, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,HRG2A22136000559,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,HRG2A22136000559,3,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,HRG2A22136000657,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,HRG2A22136000775,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,HRG2A22136000775,2,Negative Imbalance Above 5 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,HRG2A22136000775,3,UnAuthorised Overrun Above 10%, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,HRG2A22136000816,2,Ship or Pay Charges, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
2,4,,,,,,,46,HRG2A22136000817,1,Positive Imbalance Above 10 Rate, 	(28-AUG-2025 12:05:41)	 (Not Inserted)
