

<<START>>,<<FMS_COUNTERPARTY_MST>>,,, 	(14-APR-2025 12:17:26)
6,SBI TT buy sell ,27/02/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,02/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,02/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,02/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,03/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,03/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,03/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,04/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,04/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,04/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,05/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,05/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,05/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,06/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,06/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,06/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,09/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,09/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,09/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,12/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,12/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,12/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,13/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,13/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,13/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,16/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,16/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,16/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,17/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,17/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,17/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,18/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,18/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,18/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,19/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,19/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,19/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,20/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,20/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,20/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,23/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,23/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,23/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,24/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,24/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,24/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,25/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,25/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,25/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,26/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,26/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,26/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,27/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,27/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,27/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,30/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,30/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,30/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,31/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,31/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,31/03/2009 00:00:00, 	(14-APR-2025 12:17:33)
4,Customs Rate,30/03/2005 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,02/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,02/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,02/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,06/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,06/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,06/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,08/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,08/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,08/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,09/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,09/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,09/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,13/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,13/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,13/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,15/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,15/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,15/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,16/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,16/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,16/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,17/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,17/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,17/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,20/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,20/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,20/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,21/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,21/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,21/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,22/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,22/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,22/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,23/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,23/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,23/04/2009 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,27/05/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,27/05/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,30/05/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,30/05/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,31/05/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,31/05/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,01/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,02/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,03/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,06/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,07/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,08/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,09/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,10/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,13/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,14/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,15/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,01/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,01/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,02/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,02/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,03/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,03/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,06/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,06/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,07/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,07/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,08/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,08/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,09/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,09/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,10/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,10/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,13/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,13/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,14/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,14/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,15/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,15/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,16/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,17/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,20/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,21/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,22/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,23/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,24/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,27/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,28/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,29/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,16/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,16/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,17/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,17/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,20/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,20/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,21/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,21/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,22/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,22/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,23/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,23/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,24/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,24/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,27/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,27/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,28/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,28/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,29/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,29/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,30/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,30/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,30/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
4,Customs Rate,02/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
4,Customs Rate,02/03/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,22/03/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,21/03/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,28/03/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,10/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,22/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,29/07/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,29/07/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,29/07/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,01/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,01/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,01/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,02/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,03/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,04/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,08/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,02/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,02/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,03/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,03/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,04/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,04/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,08/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,08/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
4,Customs Rate,01/12/2010 00:00:00, 	(14-APR-2025 12:17:33)
4,Customs Rate,01/07/2011 00:00:00, 	(14-APR-2025 12:17:33)
4,Customs Rate,01/02/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,09/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,10/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,11/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,12/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,16/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,09/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,09/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,10/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,10/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,11/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,11/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,12/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,12/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,16/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,16/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,03/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
4,Customs Rate,01/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,17/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,12/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,21/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,30/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,30/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,30/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,02/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,02/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,02/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,31/08/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,13/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,14/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,13/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,13/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,14/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,14/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,26/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,27/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,28/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,16/03/2010 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,17/03/2010 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,17/03/2010 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,31/12/2010 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,01/01/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,02/01/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,19/02/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,02/02/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,18/02/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,19/02/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,03/03/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,03/03/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,04/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,22/07/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,23/07/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,22/07/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,31/03/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,30/04/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,31/05/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,30/06/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,31/07/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,15/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,15/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,15/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,27/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,27/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,28/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,28/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,29/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,29/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,14/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,14/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,14/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,17/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,17/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,17/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,31/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,31/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,31/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,01/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,01/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,01/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
4,Customs Rate,01/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,22/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,21/10/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,15/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,15/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,15/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,16/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,16/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,16/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,21/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,21/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,21/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,30/09/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,30/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,30/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,30/11/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,01/12/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,01/12/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,01/12/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,15/12/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,15/12/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,15/12/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,30/12/2011 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,30/12/2011 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,30/12/2011 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,13/01/2012 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,13/01/2012 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,13/01/2012 00:00:00, 	(14-APR-2025 12:17:33)
4,Customs Rate,01/01/2012 00:00:00, 	(14-APR-2025 12:17:33)
5,Group Foreign Exch Rate,27/01/2012 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,27/01/2012 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,29/01/2012 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,03/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,03/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,03/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,08/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,08/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,08/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,15/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,15/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,15/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,23/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,23/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,23/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,29/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,29/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
6,SBI TT buy sell ,29/02/2012 00:00:00, 	(14-APR-2025 12:17:33)
3,SBI TT Buying,05/03/2012 00:00:00, 	(14-APR-2025 12:17:33)
2,SBI TT Selling,05/03/2012 00:00:00, 	(14-APR-2025 12:17:33)
