
<<START>>,<<FMS_SUPPLY_CONT_MST(DLNG)>>,, 	(14-SEP-2025 12:45:07)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,KINGASP,1,0,2,0,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KINGASP,1,0,2,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,KINGASP,1,0,2,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,KINGASP,1,0,2,0,F,OGIPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,KINGASP,1,0,2,0,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,2,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,2,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,2,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,1,1,F,NCA, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,1,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,1,1,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,1,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,1,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,1,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,1,0,F,NCA, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,1,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,1,0,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,1,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,1,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,1,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,9,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,9,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,9,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,9,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,9,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,9,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,9,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,9,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,8,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,8,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,8,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,8,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,8,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,8,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,8,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,8,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,7,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,7,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,7,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,7,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,7,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,7,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,6,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,6,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,6,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,6,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,5,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,5,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,5,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,5,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,4,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,4,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,4,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,4,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,5,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,5,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,5,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,5,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,4,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,4,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,4,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,4,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,3,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,3,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,3,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,3,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,3,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,3,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,2,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,COMFIND,1,0,2,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,COMFIND,1,0,2,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,2,0,F,NCA, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,0,F,ETS, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,0,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,0,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,0,F,CGEPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,2,0,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,0,F,NCA, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,0,F,ETS, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,2,1,F,NCA, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,1,F,ETS, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,1,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,1,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,1,F,CGEPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,2,1,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,1,F,NCA, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,2,1,F,ETS, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,1,1,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,1,F,CGEPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,1,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,1,1,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,1,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,3,0,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,3,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,3,0,F,ETS, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,3,0,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,3,0,F,NCA, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,3,0,F,CGEPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,3,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,3,0,F,OGIPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,1,0,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,0,F,CGEPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,0,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,KUTCHCL,1,0,1,0,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,0,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,0,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,KUTCHCL,1,0,1,0,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,1,0,1,0,E,GPLPL, 	(14-SEP-2025 12:45:12)
2,CNTENKA,1,0,1,0,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,1,0,1,0,E,GPLPL, 	(14-SEP-2025 12:45:12)
2,CNTENKA,1,0,1,0,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,2,0,1,0,E,GPLPL, 	(14-SEP-2025 12:45:12)
2,CNTENKA,2,0,1,0,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,2,0,1,0,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,1,0,1,1,E,GPLPL, 	(14-SEP-2025 12:45:12)
2,CNTENKA,1,0,1,1,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,1,0,1,1,E,GPLPL, 	(14-SEP-2025 12:45:12)
2,CNTENKA,1,0,1,1,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,2,0,1,1,E,GPLPL, 	(14-SEP-2025 12:45:12)
2,CNTENKA,2,0,1,1,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,2,0,1,1,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,2,0,1,2,E,GPLPL, 	(14-SEP-2025 12:45:12)
2,CNTENKA,2,0,1,2,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,CNTENKA,2,0,1,2,E,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,ATGL,1,0,1,1,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,ATGL,1,0,1,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,ATGL,1,0,1,1,F,CGFaLPL, 	(14-SEP-2025 12:45:12)
2,ATGL,1,0,1,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
2,ATGL,1,0,1,1,F,NCA, 	(14-SEP-2025 12:45:12)
2,ATGL,1,0,1,1,F,ETS, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,SGIPL,1,0,1,1,F,NCA, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,SGIPL,1,0,2,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,SGIPL,1,0,3,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,SGIPL,1,0,4,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,SGIPL,1,0,6,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,SGIPL,1,0,5,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,SGIPL,1,0,5,1,F,NCA, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,SGIPL,1,0,7,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,SGIPL,1,0,8,1,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,SGIPL,1,0,8,1,F,NCA, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,BIL,1,0,3,1,F,OGIPL, 	(14-SEP-2025 12:45:12)
2,BIL,1,0,3,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,BIL,1,0,3,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,BIL,1,0,4,1,F,GPLPL, 	(14-SEP-2025 12:45:12)
2,BIL,1,0,4,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,BIL,1,0,5,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,BIL,1,0,1,1,F,DEMasPl, 	(14-SEP-2025 12:45:12)
COMPANY_CD,COUNTERPARTY_CD,AGMT_TYPE,AGMT_NO,AGMT_REV,TRANSPORTER_CD,TIMESTAMP,
2,BIL,1,0,2,1,F,OGIPL, 	(14-SEP-2025 12:45:12)
