

<<START>>,<<FMS_SUPPLY_CONT_MST>>,,, 	(04-JUN-2025 15:53:08)
NTPC,F,39,0,1,2,S, 	(04-JUN-2025 15:53:19)
NTPC,F,54,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,70,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,71,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,72,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,74,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,75,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,127,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,37,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,38,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,39,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,49,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,48,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,47,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,46,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,76,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,79,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,107,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,108,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,109,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,110,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,111,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,112,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,114,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,115,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,116,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,117,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,118,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,119,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,116,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,115,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,114,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,37,0,1,4,S, 	(04-JUN-2025 15:53:19)
NTPC,F,40,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,42,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,43,0,1,1,S, 	(04-JUN-2025 15:53:19)
NTPC,F,98,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,99,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,119,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,121,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,123,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,129,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,130,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,124,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,125,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,44,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,46,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,137,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,138,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,141,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,131,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,132,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,136,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,140,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,143,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,133,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,134,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,135,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,139,0,1,0,S, 	(04-JUN-2025 15:53:19)
NTPC,F,144,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,8,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,9,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,14,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,16,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,3,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,4,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,21,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,22,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,20,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,24,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,28,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,5,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,6,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,7,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,10,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,11,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,12,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,13,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,24,0,1,1,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,29,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,18,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,23,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,25,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,27,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,30,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,17,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,19,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,34,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,30,0,1,1,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,31,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,32,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,33,0,1,0,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,31,0,1,2,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,32,0,1,2,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,32,0,1,1,S, 	(04-JUN-2025 15:53:19)
KRIBHCO,F,31,0,1,1,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,1,0,4,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,1,0,5,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,4,1,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,5,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,2,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,2,1,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,2,2,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,2,3,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,3,1,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,4,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,3,0,S, 	(04-JUN-2025 15:53:19)
DFPCL,F,2,0,6,0,S, 	(04-JUN-2025 15:53:19)
AIGL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,8,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,9,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,10,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,11,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,12,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,5,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,4,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,6,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
ESEZ,F,1,0,7,0,S, 	(04-JUN-2025 15:53:19)
KSFL,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
KSFL,F,3,0,1,0,S, 	(04-JUN-2025 15:53:19)
KSFL,F,4,0,1,0,S, 	(04-JUN-2025 15:53:19)
KSFL,F,5,0,1,0,S, 	(04-JUN-2025 15:53:19)
KSFL,F,6,0,1,0,S, 	(04-JUN-2025 15:53:19)
KSFL,F,7,0,1,0,S, 	(04-JUN-2025 15:53:19)
KSFL,F,8,0,1,0,S, 	(04-JUN-2025 15:53:19)
KSFL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
MAHAGENCO,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
MAHAGENCO,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,8,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,13,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,14,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,3,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,4,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,5,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,6,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,7,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,9,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,10,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,11,0,1,0,S, 	(04-JUN-2025 15:53:19)
NPL,F,12,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,8,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,8,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,10,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,10,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,13,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,13,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,11,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,11,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,12,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,12,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,14,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,14,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,15,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,15,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,16,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIGIL,F,16,0,1,0,S, 	(04-JUN-2025 15:53:19)
VIL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
VIL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
GGCL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
TPL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
TPL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
TPL,F,1,0,1,1,S, 	(04-JUN-2025 15:53:19)
TPL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
WMSL,F,1,0,5,0,S, 	(04-JUN-2025 15:53:19)
WMSL,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
WMSL,F,1,0,4,0,S, 	(04-JUN-2025 15:53:19)
WMSL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
WMSL,F,1,0,6,0,S, 	(04-JUN-2025 15:53:19)
WMSL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
WMSL,F,1,1,7,0,S, 	(04-JUN-2025 15:53:19)
WMSL,F,1,0,1,1,S, 	(04-JUN-2025 15:53:19)
WMSL,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
MNGL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
MNGL,F,1,0,4,1,S, 	(04-JUN-2025 15:53:19)
MNGL,F,1,0,4,0,S, 	(04-JUN-2025 15:53:19)
MNGL,F,1,0,5,0,S, 	(04-JUN-2025 15:53:19)
MNGL,F,1,0,4,2,S, 	(04-JUN-2025 15:53:19)
MNGL,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
MNGL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,3,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,4,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,1,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,5,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,2,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,4,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,1,0,3,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,2,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,1,0,1,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,8,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,7,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,10,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,11,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,12,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,14,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,8,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,9,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,7,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,11,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,6,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,15,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,18,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,19,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,16,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,14,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,13,0,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,13,1,S, 	(04-JUN-2025 15:53:19)
IGL,F,2,0,17,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,2,1,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,5,3,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,5,4,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,6,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,7,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,8,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,8,1,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,9,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,10,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,11,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,11,1,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,13,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,13,1,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,7,1,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,9,1,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,12,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,12,1,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,4,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,5,1,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,5,2,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,5,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
BPCL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
TEL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
TEL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
TEL,F,1,0,4,0,S, 	(04-JUN-2025 15:53:19)
TEL,F,1,0,5,0,S, 	(04-JUN-2025 15:53:19)
TEL,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,5,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,5,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,6,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,1,11,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,2,12,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,2,14,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,1,1,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,7,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,2,13,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,2,13,1,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,2,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,8,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,9,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,10,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,2,12,1,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,3,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,4,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,4,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,6,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,16,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,9,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,10,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,13,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,14,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,15,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,16,2,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,12,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,15,1,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,16,1,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,15,2,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,15,3,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,17,1,S, 	(04-JUN-2025 15:53:19)
HPCL,F,1,0,5,1,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,6,1,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,7,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,8,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,11,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,17,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,21,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,21,1,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,22,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,23,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,19,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,18,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,20,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,26,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,24,0,S, 	(04-JUN-2025 15:53:19)
HPCL,F,2,0,25,0,S, 	(04-JUN-2025 15:53:19)
JSW,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
JSW,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
BGL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
BGL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
BGL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
BGL,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,4,1,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,5,3,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,10,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,11,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,7,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,5,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,3,1,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,4,3,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,6,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,12,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,4,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,4,2,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,5,2,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,5,1,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,8,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,9,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,13,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,2,0,1,1,S, 	(04-JUN-2025 15:53:19)
GSFC,F,2,0,1,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,3,0,1,0,S, 	(04-JUN-2025 15:53:19)
GSFC,F,3,0,1,1,S, 	(04-JUN-2025 15:53:19)
GSFC,F,5,0,1,0,S, 	(04-JUN-2025 15:53:19)
H-Energy,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIMPL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
SIMPL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
ATGL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
ATGL,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,3,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,4,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,5,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,1,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,2,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,7,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,11,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,8,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,14,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,16,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,24,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,25,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,6,2,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,15,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,18,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,18,1,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,19,1,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,19,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,22,1,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,6,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,6,1,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,13,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,17,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,9,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,10,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,12,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,19,2,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,20,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,21,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,22,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,31,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,32,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,34,3,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,29,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,32,1,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,31,2,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,33,1,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,33,3,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,23,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,33,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,34,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,35,0,S, 	(04-JUN-2025 15:53:19)
AMNS,F,1,0,38,1,S, 	(04-JUN-2025 15:53:19)
